Iteration	mU	mW	eP	gU	kD	gW	e0	eM	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
3320.0	0.05219	654.4	4.477	0.004392	422.6	0.00205	39.93	8.151	0.23333333333333334	6.0	-0.029843840689835744	5.648349244383758	0.014715766372401675	0.023071576908208453	0.035648607053172826	0.053927627756791226	0.07922677192299285	0.11207526862665612	0.15156767354941011	0.19521285251228773	0.23958815728728117	0.28143368431719085	0.3184650159754766	0.3495578433942869	0.37448331670055784	0.393520171588874	0.40713723001387137	0.41579172214999033	0.4198198732776353	0.4193843088262996	0.4144523755502706	0.40479256834062005	0.389988347947339	0.3694803003016104	0.34265893894907484	0.3090352912659234	0.2684933298769441	0.2215361529551388	0.16924670983981463	0.11245673520927948	0.04942172991993004	-0.029843840689835744
3321.0	0.04819	546.4	5.714	0.006931	445.5	0.002042	40.76	8.015	0.2	6.0	-0.03808394434404262	6.7609650214661885	0.02243462404620767	0.034708448851264145	0.052600774368547654	0.07746741316900968	0.10992590373154411	0.14919484750051204	0.19289126316836827	0.23763256400323846	0.2801259096555169	0.31802161418031677	0.3501423504575572	0.37624021130687185	0.3966104075380702	0.4117676660326225	0.4222388016173732	0.42845018313972777	0.4306738490558603	0.4290041550571204	0.4233486009946698	0.41342635070411493	0.39877626846739783	0.37878480981622786	0.35275346477879954	0.3200313162512252	0.2802233867971816	0.23341081315864454	0.18013597024820777	0.12061119996826834	0.05216127484472389	-0.03808394434404262
3322.0	0.06302	529.3	4.827	0.00682	598.4	0.001268	33.89	5.128	0.16666666666666666	6.0	0.017665713076689543	4.638487147152939	0.028920429081340755	0.0442614777226978	0.06606691340330767	0.0953669585318673	0.13205414762116308	0.17441612970785816	0.21938707937132831	0.26351097843634985	0.303979839246058	0.3391407603228818	0.3684171220279809	0.3919494548462238	0.41023239804582196	0.42385936674049596	0.43337612547578974	0.439208667528624	0.4416322736736616	0.4407596167705021	0.43653564533141226	0.4287339472327921	0.41695450555244556	0.4006279043430236	0.37903748507279256	0.3513783777710844	0.3168746888991972	0.27495263167580336	0.22537130734044336	0.1679751647201807	0.10126126387180594	0.017665713076689543
3323.0	0.08862	585.7	2.723	0.004996	500.2	0.001218	51.45	5.091	0.3	6.0	-0.05762545069840893	4.148271315262341	0.0053359723836330685	0.00850715870005113	0.013484136943698863	0.021180858107822362	0.03281975859994941	0.04984826326960227	0.07362965082416302	0.10485664404048593	0.14287878077306462	0.1854307916291728	0.2291515459298368	0.2706487678729185	0.3073962458747116	0.3380204230845188	0.36208552423931123	0.37970504764319263	0.39120222776242886	0.3968855420687381	0.39692386293485205	0.39128880138345723	0.3797423921475723	0.36186575895641615	0.33714101142782166	0.30510693004233513	0.26558847523485163	0.21890882784676644	0.16578915261582564	0.10634471369419782	0.037106984452938495	-0.05762545069840893
3324.0	0.06979	434.9	1.981	0.007061	484.8	0.001357	52.31	6.916	0.4	6.0	-0.29921969167304413	3.6842423720158837	0.0031122227801369472	0.004981920174545684	0.007946798777019424	0.012606108369091923	0.019826125278648094	0.030777174689711494	0.04686899448785761	0.06947493207457485	0.09937780904090697	0.136089116281595	0.17750099800977145	0.22030391928417115	0.2610136036134345	0.29691655486634416	0.32642909595905967	0.34892273220617237	0.36433858326702	0.3728336340573983	0.3745422038995495	0.36944675581470565	0.3573324892713212	0.33781212642869074	0.31042331263231826	0.2747976963584792	0.2308391252403477	0.1786672949450554	0.11771577761663327	0.04356551528129697	-0.06279349664746336	-0.29921969167304413
3325.0	0.07429	689.5	2.491	0.005531	414.6	0.001497	55.26	10.46	0.36666666666666664	6.0	-0.13270347958464498	3.7804865292520944	0.0037773078937005976	0.006038920152665223	0.00961364818529432	0.015202885627748726	0.023796595737028838	0.036679808398127345	0.055294641852060594	0.08084996022186536	0.11367793367944784	0.15262340058567173	0.19498312334721718	0.2372363265207206	0.27612820151490003	0.3094017366554521	0.33590434417437076	0.35528710422088894	0.36761403237485335	0.37305527107416175	0.37170136473437904	0.36348042956007326	0.3481591505245619	0.3254269278932013	0.2950762034241063	0.25727375790878254	0.21282684956311868	0.16316408325981505	0.10956312068516594	0.05108925979123264	-0.01992956878792269	-0.13270347958464498
3326.0	0.09168	727.5	3.932	0.004479	298.7	0.001134	68.07	9.697	0.36666666666666664	6.0	-0.16763151969296872	4.191904068831066	0.005585556034415045	0.008899317911525848	0.014091488195118159	0.022100589876898603	0.03416551438167071	0.051719005649983725	0.07604400464356753	0.10766164731577156	0.14568223708488062	0.18762248015823582	0.2300181422412089	0.26950028706467477	0.30361935388063793	0.3310478678690081	0.3513228077834334	0.3644535827471683	0.3705975726389485	0.369858060575369	0.36219207275046345	0.3474094748090015	0.3252624711402706	0.29563987307790723	0.25886506612290133	0.21601142923506692	0.16898149007260205	0.1199628747396887	0.07000008930484038	0.016629812329254954	-0.05065193144478154	-0.16763151969296872
3327.0	0.1185	908.4	4.44	0.003672	295.6	0.00108	55.49	9.957	0.3333333333333333	6.0	-0.13771480710816714	3.98670840226183	0.01122222864203184	0.017697849034543117	0.027586442145400104	0.04226171310860713	0.0631653206077168	0.09132443049535673	0.1266691696782118	0.1675391263105678	0.21087992825413826	0.2531663942283832	0.29144523017656493	0.32387214089642935	0.3496547293998148	0.36869511831196533	0.3812158429018731	0.38749050202718033	0.38768746389434444	0.38179892463637566	0.3696334041262623	0.3508691793461405	0.3251857349622854	0.2924974162919892	0.25328162908415436	0.20888560472999188	0.16152261804938575	0.11359879764312088	0.0662687399521416	0.01741661929962731	-0.041665082443447736	-0.13771480710816714
3328.0	0.1048	787.4	5.447	0.00496	481.3	0.001011	43.15	9.534	0.2	6.0	-0.12510336358794227	5.02677690351106	0.03639765586661327	0.055005828535525214	0.0807037358937923	0.11397956471583014	0.15386655481271908	0.19782325114732158	0.24241947407392928	0.2844347350131326	0.32164906224797873	0.35300395756213554	0.37832749861155046	0.3979479643890796	0.4123825713615493	0.4221422318210177	0.42762721185373337	0.4290778629637348	0.42655390630697393	0.4199276640350113	0.40888672373701584	0.39295055803932644	0.3715153818659444	0.343951951004414	0.3097852635413279	0.2689610958189883	0.22211136037049564	0.17054529112880273	0.11550215160828264	0.05613684309758122	-0.014852600391767412	-0.12510336358794227
3329.0	0.1139	605.8	5.979	0.005597	404.3	0.001	27.96	8.598	0.16666666666666666	6.0	-0.40964156144565284	6.2276665424671265	0.08119031510755803	0.11464039626340732	0.1547252497242263	0.19889862410674916	0.2437349640054549	0.2860298744444832	0.32358772589653756	0.35537881304891583	0.3812632401575154	0.40160579845328287	0.4169671810905722	0.4279116001308077	0.4349053325951733	0.4382701245279176	0.4381643794450464	0.43457620348807463	0.4273210154925573	0.4160430113600732	0.40022610261445235	0.37922775446033147	0.3523586334835579	0.3190370111230241	0.279031034604957	0.23272597901339398	0.18118177716598238	0.12552622935682503	0.06508443427709619	-0.0069153778113524005	-0.1168311965190006	-0.40964156144565284
3330.0	0.09362	732.9	5.022	0.005051	628.6	0.0011	23.03	7.185	0.1	6.0	-0.04001521167692531	8.903440712329374	0.07828510082249714	0.11105026258764454	0.1506770792554411	0.1947761304676569	0.23997257675350803	0.28300045514574795	0.3215521439357256	0.35450172507268896	0.38165997320955464	0.4033901518962423	0.4202888565911197	0.4329840275804259	0.4420283651302139	0.4478517402535337	0.45074406949310025	0.45085103900757195	0.44817321405547067	0.44256426211240535	0.43372751456118713	0.42121329393479573	0.4044236747125244	0.38263773225697423	0.35507863544497725	0.3210488210065941	0.28014234260197274	0.23246410329030884	0.1785976493387196	0.11877289631732962	0.05025609228772972	-0.04001521167692531
3331.0	0.09431	597.3	3.657	0.006586	608.4	0.001167	32.14	10.82	0.23333333333333334	6.0	-0.44405380944874345	4.338796405543876	0.03777245863780936	0.05695703414067807	0.08331970166541404	0.11724522689685543	0.1576249080923796	0.2018034716485968	0.24632620475863296	0.2880379245414774	0.3248232559594172	0.3557174419338773	0.38061009928234923	0.3998606006357545	0.4139968176051334	0.4235292109677973	0.4288525531810856	0.4301996906499221	0.42762157181632793	0.4209793000346459	0.4099433863307976	0.3940035213229936	0.3725006974767252	0.3447021680885432	0.3099416214125647	0.2678191635633509	0.21835094740811625	0.16172057376224108	0.0968715220540125	0.01715064456272438	-0.10529802603712446	-0.44405380944874345
3332.0	0.1053	619.0	3.959	0.007736	739.8	0.001	31.1	8.365	0.16666666666666666	6.0	-0.17487072093558148	5.826866800398829	0.04846378194025812	0.07186102259746693	0.10285065733021928	0.14099275138561002	0.18422474886851203	0.22929699044283708	0.27281947306531473	0.312218739005778	0.34610114088635185	0.3740822351632669	0.3964086789710091	0.41361456769174343	0.4262921698588986	0.434965107606617	0.440027785587208	0.4417201272034905	0.4401178898384826	0.4351280398986334	0.42648509675994106	0.41374937888958996	0.3963133738223332	0.37342914969025887	0.34427669823770196	0.3080919199558543	0.2643376120958476	0.21277710589478707	0.15302155118273622	0.08252407167802735	-0.010050797774245909	-0.17487072093558148
3333.0	0.1155	494.3	3.565	0.008343	493.4	0.001	27.72	6.145	0.2	6.0	-0.32274655867106505	5.086878486104257	0.03595072319817564	0.05437200650254449	0.07985578604172523	0.11292632402546612	0.15266721108965411	0.19657905929133102	0.24124367728715937	0.2834212374918817	0.3208583916479574	0.35246725720127503	0.37805867710240193	0.3979556946499175	0.41267902768902015	0.42274867281160444	0.4285774161664718	0.43042017859951165	0.4283520295612455	0.4222593823689365	0.4118385431656245	0.3966039859903433	0.3759171719736859	0.3490556770205659	0.3153463581913448	0.27436541651775465	0.22611920115665154	0.1709081841306617	0.10821524903737778	0.0332073732168128	-0.07470045330848438	-0.32274655867106505
3334.0	0.09523	578.8	3.863	0.01031	550.2	0.001	23.96	5.145	0.16666666666666666	6.0	-0.0011482603010571888	7.850366655886901	0.034461066214985715	0.05225892286377039	0.07703056998911911	0.10942714289356943	0.14871331523951165	0.1925476096645566	0.23756701915429126	0.28047494076813173	0.31890895280242554	0.35168608786642436	0.3785682831642016	0.3998776194299897	0.4161717846146488	0.42803613619454745	0.43597197436866936	0.44034457439852975	0.44136211135197095	0.4390677782546272	0.4333361228477733	0.4238708215367849	0.4102063401381331	0.39172191953844204	0.3676840875651994	0.33734155254735015	0.30009323728411547	0.255706990376359	0.20443247401305478	0.146588198608769	0.0807947715704553	-0.0011482603010571888
3335.0	0.09523	578.8	3.863	0.01031	550.2	0.001	23.96	5.145	0.16666666666666666	6.0	-0.0011482603010571888	7.850366655886901	0.034461066214985715	0.05225892286377039	0.07703056998911911	0.10942714289356943	0.14871331523951165	0.1925476096645566	0.23756701915429126	0.28047494076813173	0.31890895280242554	0.35168608786642436	0.3785682831642016	0.3998776194299897	0.4161717846146488	0.42803613619454745	0.43597197436866936	0.44034457439852975	0.44136211135197095	0.4390677782546272	0.4333361228477733	0.4238708215367849	0.4102063401381331	0.39172191953844204	0.3676840875651994	0.33734155254735015	0.30009323728411547	0.255706990376359	0.20443247401305478	0.146588198608769	0.0807947715704553	-0.0011482603010571888
3336.0	0.09523	578.8	3.863	0.01031	550.2	0.001	23.96	5.145	0.16666666666666666	6.0	-0.0011482603010571888	7.850366655886901	0.034461066214985715	0.05225892286377039	0.07703056998911911	0.10942714289356943	0.14871331523951165	0.1925476096645566	0.23756701915429126	0.28047494076813173	0.31890895280242554	0.35168608786642436	0.3785682831642016	0.3998776194299897	0.4161717846146488	0.42803613619454745	0.43597197436866936	0.44034457439852975	0.44136211135197095	0.4390677782546272	0.4333361228477733	0.4238708215367849	0.4102063401381331	0.39172191953844204	0.3676840875651994	0.33734155254735015	0.30009323728411547	0.255706990376359	0.20443247401305478	0.146588198608769	0.0807947715704553	-0.0011482603010571888
3337.0	0.1001	485.9	4.078	0.01013	513.5	0.00108	25.98	5.819	0.2	6.0	-0.1556030508668385	6.6974607984544186	0.04180979254715944	0.06264698509500591	0.09088195097403637	0.12659621237462781	0.16829591821226986	0.21305025681871329	0.2573860918444824	0.2983599721895382	0.33415229610151964	0.3640525434034769	0.388118116214751	0.40680142559068533	0.42067786742621693	0.43028575356516746	0.436045413684819	0.43822323808655017	0.4369171544530134	0.43205046839553934	0.4233687126795556	0.41044021829721083	0.3926673218309424	0.36932268329998874	0.3396326739704838	0.30292759308483824	0.25883857709852753	0.20739057845874262	0.14856248859800456	0.08038287780255224	-0.006969635203973446	-0.1556030508668385
3338.0	0.1001	485.9	4.078	0.01013	513.5	0.00108	25.98	5.819	0.2	6.0	-0.1556030508668385	6.6974607984544186	0.04180979254715944	0.06264698509500591	0.09088195097403637	0.12659621237462781	0.16829591821226986	0.21305025681871329	0.2573860918444824	0.2983599721895382	0.33415229610151964	0.3640525434034769	0.388118116214751	0.40680142559068533	0.42067786742621693	0.43028575356516746	0.436045413684819	0.43822323808655017	0.4369171544530134	0.43205046839553934	0.4233687126795556	0.41044021829721083	0.3926673218309424	0.36932268329998874	0.3396326739704838	0.30292759308483824	0.25883857709852753	0.20739057845874262	0.14856248859800456	0.08038287780255224	-0.006969635203973446	-0.1556030508668385
3339.0	0.1013	475.1	3.428	0.008657	446.9	0.001168	20.35	3.938	0.16666666666666666	6.0	-0.07057889935615687	7.327210935807955	0.03419647061123467	0.05187567473439793	0.07650118725490825	0.1087375078015544	0.14787096340645386	0.19157938711773728	0.23650446499693784	0.279336595853818	0.31768985297828306	0.35035619484808556	0.37707525747036585	0.39814935713083976	0.41411665166748163	0.4255406078692236	0.4328959908925853	0.4365149532619466	0.43656430764344517	0.43303643296135663	0.4257454066959821	0.4143268796482141	0.39824661639254405	0.3768301468342947	0.349334501749737	0.31508651635948504	0.27369005490535	0.22521318464129414	0.17005528857552996	0.10785062833118782	0.03409047778318146	-0.07057889935615687
3340.0	0.1037	356.1	4.118	0.01129	683.9	0.001	26.58	2.341	0.13333333333333333	6.0	-0.007168651997920186	5.93333760106637	0.03812466038882893	0.05747855267831505	0.08406583913830837	0.11827143174058807	0.15898208714539427	0.20354140158238318	0.24850596690358384	0.2907471717405552	0.3281882535751606	0.3599114316897104	0.3858611225640345	0.40646176953158475	0.4223206791132661	0.4340469820761781	0.4421586862780415	0.4470420002615934	0.44893651923738387	0.4479303834865729	0.4439569566629524	0.43678921026743184	0.42603113269914694	0.4111083624456743	0.3912637916793593	0.365567894139559	0.33295372105367427	0.2922660087431452	0.24222306599192953	0.18089969598929587	0.10343997363743765	-0.007168651997920186
3341.0	0.1285	382.2	4.274	0.01036	1000.0	0.001245	24.51	2.186	0.06666666666666667	6.0	-0.007637120767857749	9.559755242133093	0.0718754722678416	0.10292899462865518	0.14119978490707938	0.18465069325766756	0.2300494612799506	0.2740147064653115	0.3139797246360585	0.34856432616449945	0.37740961027342496	0.40080204748384735	0.41933093748153866	0.43366082005723317	0.4444075372997268	0.45208185285010194	0.4570695600287167	0.45962801085972477	0.45988774038031405	0.4578532557476063	0.4534000195256305	0.44626623529262777	0.43603903969802094	0.4221356919013666	0.40378165285685164	0.379988593949929	0.3495328135005414	0.3109141238887354	0.26218943346040413	0.20026782052318193	0.11810673461041217	-0.007637120767857749
3342.0	0.1292	445.2	4.54	0.01323	1000.0	0.001488	21.82	3.455	0.1	6.0	-0.03227735407716606	10.778302866552787	0.09795824671027521	0.13528275457089614	0.17818491743134915	0.2235508937517371	0.2679520296724993	0.30866526749214784	0.3441404847009181	0.3738949053430413	0.3981488010342135	0.41746986342522924	0.432528560919232	0.4439616277711327	0.4523085504307646	0.4579885555456049	0.4612965283801435	0.4624055353306102	0.46136947845097415	0.4581226598386867	0.4524747492079526	0.4441006565918891	0.4325257287710454	0.4171080138389741	0.3970213761399711	0.37124529444142823	0.33856451281304256	0.29755636305264754	0.2464388052865269	0.18229436109904912	0.09790118649108794	-0.03227735407716606
3343.0	0.1292	445.2	4.54	0.01323	1000.0	0.001488	21.82	3.455	0.1	6.0	-0.03227735407716606	10.778302866552787	0.09795824671027521	0.13528275457089614	0.17818491743134915	0.2235508937517371	0.2679520296724993	0.30866526749214784	0.3441404847009181	0.3738949053430413	0.3981488010342135	0.41746986342522924	0.432528560919232	0.4439616277711327	0.4523085504307646	0.4579885555456049	0.4612965283801435	0.4624055353306102	0.46136947845097415	0.4581226598386867	0.4524747492079526	0.4441006565918891	0.4325257287710454	0.4171080138389741	0.3970213761399711	0.37124529444142823	0.33856451281304256	0.29755636305264754	0.2464388052865269	0.18229436109904912	0.09790118649108794	-0.03227735407716606
3344.0	0.1292	445.2	4.54	0.01323	1000.0	0.001488	21.82	3.455	0.1	6.0	-0.03227735407716606	10.778302866552787	0.09795824671027521	0.13528275457089614	0.17818491743134915	0.2235508937517371	0.2679520296724993	0.30866526749214784	0.3441404847009181	0.3738949053430413	0.3981488010342135	0.41746986342522924	0.432528560919232	0.4439616277711327	0.4523085504307646	0.4579885555456049	0.4612965283801435	0.4624055353306102	0.46136947845097415	0.4581226598386867	0.4524747492079526	0.4441006565918891	0.4325257287710454	0.4171080138389741	0.3970213761399711	0.37124529444142823	0.33856451281304256	0.29755636305264754	0.2464388052865269	0.18229436109904912	0.09790118649108794	-0.03227735407716606
3345.0	0.08811	273.0	4.26	0.01506	1000.0	0.001237	27.42	4.09	0.13333333333333333	6.0	-1.7042684829001595	8.483755759812215	0.07439029291249687	0.10613285064582112	0.14496170126899197	0.18869530295084994	0.23403693011120713	0.2776451764342488	0.31705513195541324	0.35098988875692216	0.3791610375233794	0.4018879182901931	0.41976398743753685	0.43343951493479144	0.4435046667195513	0.4504365383937625	0.45457996743374723	0.45614288073794074	0.4551952959156123	0.4516661272631342	0.4453345959673632	0.43581428194081734	0.4225282763268667	0.4046735044849783	0.3811696387245815	0.3505769095434053	0.3109250101347226	0.2592409702597712	0.18997260451773354	0.08875234746911619	-0.1029793400264633	-1.7042684829001595
3346.0	0.08811	273.0	4.26	0.01506	1000.0	0.001237	27.42	4.09	0.13333333333333333	6.0	-1.7042684829001595	8.483755759812215	0.07439029291249687	0.10613285064582112	0.14496170126899197	0.18869530295084994	0.23403693011120713	0.2776451764342488	0.31705513195541324	0.35098988875692216	0.3791610375233794	0.4018879182901931	0.41976398743753685	0.43343951493479144	0.4435046667195513	0.4504365383937625	0.45457996743374723	0.45614288073794074	0.4551952959156123	0.4516661272631342	0.4453345959673632	0.43581428194081734	0.4225282763268667	0.4046735044849783	0.3811696387245815	0.3505769095434053	0.3109250101347226	0.2592409702597712	0.18997260451773354	0.08875234746911619	-0.1029793400264633	-1.7042684829001595
3347.0	0.08811	273.0	4.26	0.01506	1000.0	0.001237	27.42	4.09	0.13333333333333333	6.0	-1.7042684829001595	8.483755759812215	0.07439029291249687	0.10613285064582112	0.14496170126899197	0.18869530295084994	0.23403693011120713	0.2776451764342488	0.31705513195541324	0.35098988875692216	0.3791610375233794	0.4018879182901931	0.41976398743753685	0.43343951493479144	0.4435046667195513	0.4504365383937625	0.45457996743374723	0.45614288073794074	0.4551952959156123	0.4516661272631342	0.4453345959673632	0.43581428194081734	0.4225282763268667	0.4046735044849783	0.3811696387245815	0.3505769095434053	0.3109250101347226	0.2592409702597712	0.18997260451773354	0.08875234746911619	-0.1029793400264633	-1.7042684829001595
3348.0	0.08811	273.0	4.26	0.01506	1000.0	0.001237	27.42	4.09	0.13333333333333333	6.0	-1.7042684829001595	8.483755759812215	0.07439029291249687	0.10613285064582112	0.14496170126899197	0.18869530295084994	0.23403693011120713	0.2776451764342488	0.31705513195541324	0.35098988875692216	0.3791610375233794	0.4018879182901931	0.41976398743753685	0.43343951493479144	0.4435046667195513	0.4504365383937625	0.45457996743374723	0.45614288073794074	0.4551952959156123	0.4516661272631342	0.4453345959673632	0.43581428194081734	0.4225282763268667	0.4046735044849783	0.3811696387245815	0.3505769095434053	0.3109250101347226	0.2592409702597712	0.18997260451773354	0.08875234746911619	-0.1029793400264633	-1.7042684829001595
3349.0	0.09514	258.8	3.233	0.01764	1000.0	0.001	20.03	3.487	0.13333333333333333	6.0	-0.7224835398954236	6.50118648146841	0.06913405311899792	0.09939013582727133	0.1369698372378365	0.17999270576422208	0.22530332997327523	0.26948247460080904	0.3098506567321288	0.3449052267856206	0.3741950635517703	0.3979516705559993	0.41673688924641566	0.43120284054281777	0.44195838769338613	0.4495065419541879	0.45422063923777484	0.4563380348622583	0.4559590869264878	0.45304480968614325	0.4474095837564821	0.438706718529496	0.4264051369990423	0.4097551187737174	0.38773884220628213	0.3589926552542432	0.3216551459301118	0.27297553016805076	0.20806583233554782	0.11517990001416227	-0.0485268075480421	-0.7224835398954236
3350.0	0.06639	210.1	3.087	0.02418	885.8	0.001	18.14	3.209	0.13333333333333333	6.0	-0.22441549813473605	10.331260450521613	0.047004473388199755	0.06987801777646248	0.10034592068928073	0.13810202606686375	0.1812191850189921	0.2265174659320406	0.27058581518098157	0.31077446671355935	0.3456129364142704	0.37467265811496353	0.39819556913392357	0.4167442338550492	0.4309649538197639	0.44145643590798156	0.44870821358998164	0.45307689242849986	0.4547792086286133	0.4538897833300503	0.45033692526630725	0.4438926922225233	0.434154621377913	0.42051659266982133	0.4021248896810391	0.3778102653427016	0.3459685199086547	0.3042978549965784	0.24906757145669733	0.17264444090260098	0.05293096174369403	-0.22441549813473605
3351.0	0.05602	221.0	3.179	0.02652	651.9	0.001162	20.75	2.5	0.2	6.0	0.019447692487632128	6.919757991586303	0.019447692487632128	0.03024826293905511	0.0461946477707408	0.06874913181391162	0.09886206449656387	0.13627965517521434	0.17913012307192164	0.2242599466354606	0.26824042017378363	0.3083730421575471	0.34313120633810984	0.37203770526930696	0.39529569573159945	0.4134344498542207	0.427066609303618	0.43675165890517764	0.44293000825005263	0.4458953163371755	0.44578361687286605	0.44256692806464587	0.43604487172223766	0.42583128157345146	0.4113349516016444	0.3917350404499272	0.36595081381279604	0.332594868939836	0.2898512136463062	0.2350406061958326	0.16297347552050512	0.05921348293778497
3352.0	0.09621	177.7	2.954	0.02877	580.3	0.001202	24.99	1.962	0.23333333333333334	6.0	-0.34167368746961463	7.035639700563659	0.017588302977936794	0.02744158321211523	0.04209872359605428	0.06304758555890248	0.09140156368310723	0.12721605604896546	0.1689664818338791	0.2137014482740913	0.25794679619868194	0.29877340245186856	0.33437949880335494	0.36406673217882335	0.3878959018301596	0.4063146328804005	0.41988666445973993	0.4291322812672522	0.4344465931480333	0.43606118124456433	0.4340251135580719	0.42819116488701314	0.4181996561377921	0.40345614808832736	0.38310059997132856	0.355961936336799	0.32047090228909647	0.27442077106027785	0.21415749547107496	0.13154326684384557	0.00019897336015561846	-0.34167368746961463
3353.0	0.08956	169.3	2.227	0.03264	430.4	0.001399	26.59	2.368	0.3333333333333333	6.0	-0.5855120503390782	7.469907780190195	0.006909505651974315	0.010984996468284205	0.017335873881897675	0.027051007805461002	0.04150650423729627	0.06217397474120178	0.0901563527480332	0.12550763519120636	0.16670641238930106	0.21079631484675704	0.2542782885439595	0.29417608366764736	0.3286231453583388	0.3568422824143641	0.3788003139615005	0.3948307340504339	0.40535578626897145	0.4107184514780718	0.4110915127056903	0.4064298972120991	0.3964439354314744	0.3805825092314441	0.3580224312252576	0.32765858666929415	0.2880582971183592	0.2372152340403431	0.1714849495754329	0.08130071896005454	-0.06951876173551928	-0.5855120503390782
3354.0	0.08956	169.3	2.227	0.03264	430.4	0.001399	26.59	2.368	0.3333333333333333	6.0	-0.5855120503390782	7.469907780190195	0.006909505651974315	0.010984996468284205	0.017335873881897675	0.027051007805461002	0.04150650423729627	0.06217397474120178	0.0901563527480332	0.12550763519120636	0.16670641238930106	0.21079631484675704	0.2542782885439595	0.29417608366764736	0.3286231453583388	0.3568422824143641	0.3788003139615005	0.3948307340504339	0.40535578626897145	0.4107184514780718	0.4110915127056903	0.4064298972120991	0.3964439354314744	0.3805825092314441	0.3580224312252576	0.32765858666929415	0.2880582971183592	0.2372152340403431	0.1714849495754329	0.08130071896005454	-0.06951876173551928	-0.5855120503390782
3355.0	0.08956	169.3	2.227	0.03264	430.4	0.001399	26.59	2.368	0.3333333333333333	6.0	-0.5855120503390782	7.469907780190195	0.006909505651974315	0.010984996468284205	0.017335873881897675	0.027051007805461002	0.04150650423729627	0.06217397474120178	0.0901563527480332	0.12550763519120636	0.16670641238930106	0.21079631484675704	0.2542782885439595	0.29417608366764736	0.3286231453583388	0.3568422824143641	0.3788003139615005	0.3948307340504339	0.40535578626897145	0.4107184514780718	0.4110915127056903	0.4064298972120991	0.3964439354314744	0.3805825092314441	0.3580224312252576	0.32765858666929415	0.2880582971183592	0.2372152340403431	0.1714849495754329	0.08130071896005454	-0.06951876173551928	-0.5855120503390782
3356.0	0.08956	169.3	2.227	0.03264	430.4	0.001399	26.59	2.368	0.3333333333333333	6.0	-0.5855120503390782	7.469907780190195	0.006909505651974315	0.010984996468284205	0.017335873881897675	0.027051007805461002	0.04150650423729627	0.06217397474120178	0.0901563527480332	0.12550763519120636	0.16670641238930106	0.21079631484675704	0.2542782885439595	0.29417608366764736	0.3286231453583388	0.3568422824143641	0.3788003139615005	0.3948307340504339	0.40535578626897145	0.4107184514780718	0.4110915127056903	0.4064298972120991	0.3964439354314744	0.3805825092314441	0.3580224312252576	0.32765858666929415	0.2880582971183592	0.2372152340403431	0.1714849495754329	0.08130071896005454	-0.06951876173551928	-0.5855120503390782
3357.0	0.08956	169.3	2.227	0.03264	430.4	0.001399	26.59	2.368	0.3333333333333333	6.0	-0.5855120503390782	7.469907780190195	0.006909505651974315	0.010984996468284205	0.017335873881897675	0.027051007805461002	0.04150650423729627	0.06217397474120178	0.0901563527480332	0.12550763519120636	0.16670641238930106	0.21079631484675704	0.2542782885439595	0.29417608366764736	0.3286231453583388	0.3568422824143641	0.3788003139615005	0.3948307340504339	0.40535578626897145	0.4107184514780718	0.4110915127056903	0.4064298972120991	0.3964439354314744	0.3805825092314441	0.3580224312252576	0.32765858666929415	0.2880582971183592	0.2372152340403431	0.1714849495754329	0.08130071896005454	-0.06951876173551928	-0.5855120503390782
3358.0	0.08956	169.3	2.227	0.03264	430.4	0.001399	26.59	2.368	0.3333333333333333	6.0	-0.5855120503390782	7.469907780190195	0.006909505651974315	0.010984996468284205	0.017335873881897675	0.027051007805461002	0.04150650423729627	0.06217397474120178	0.0901563527480332	0.12550763519120636	0.16670641238930106	0.21079631484675704	0.2542782885439595	0.29417608366764736	0.3286231453583388	0.3568422824143641	0.3788003139615005	0.3948307340504339	0.40535578626897145	0.4107184514780718	0.4110915127056903	0.4064298972120991	0.3964439354314744	0.3805825092314441	0.3580224312252576	0.32765858666929415	0.2880582971183592	0.2372152340403431	0.1714849495754329	0.08130071896005454	-0.06951876173551928	-0.5855120503390782
3359.0	0.1037	171.3	3.416	0.03607	378.2	0.001571	30.18	2.078	0.3	6.0	-0.4139445660236123	8.940292720013748	0.010662403839233033	0.016837813638388505	0.026299976076560063	0.04041314359797357	0.060660452814744775	0.0881999428674404	0.12319065548775487	0.164236493137629	0.20846821624946502	0.2523967272874934	0.29299378210505717	0.3283261755811065	0.3575730682390806	0.3806937943571722	0.3980481423673866	0.4101122755495085	0.41730666242902337	0.4199043538989817	0.4179850144835665	0.41141101152102133	0.39981327594162175	0.3825835814442324	0.35887587144656996	0.3276179927326435	0.2875077057902247	0.23685227211133197	0.1727230147448361	0.08749796147290233	-0.046647230479799365	-0.4139445660236123
