Iteration	mA	kD	mB	mU	e0	eP	bA	bI	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
2952.0	538.0	0.135	259.4	1.51	0.3099	966.6	0.001053	65.44	1.0	6.0	0.00034918190474811047	0.14757596043254412	0.011183002350775887	0.008188124967592343	0.006140284915935339	0.004676507302056596	0.0035985499085696704	0.0027884222288205728	0.002171059231577885	0.0016961458823879386	0.0013285897265287534	0.0010432282259848795	0.0008217630329122565	0.0006509644802921944	0.0005216907700272659	0.00042852455292776944	0.0003699654461490154	0.00034918190474811047	0.00037538531216646124	0.00046608425931238414	0.0006509271654632661	0.0009784114956209306	0.001527185840959064	0.002424165641994256	0.003872638812835637	0.006194881808050092	0.009894692551781093	0.015743711813259193	0.024887168373207404	0.0389419735055918	0.06001483546656657	0.09050999586869057
2953.0	441.2	0.0823	273.1	1.533	0.2961	641.4	0.001222	67.63	0.9	5.379310344827586	0.0005218538430569329	0.05173069929891073	0.008515390652452607	0.006519369731583166	0.0050366936205451015	0.0039153922542512045	0.0030571184188616526	0.0023949946115681556	0.0018818152042322281	0.0014833987089218808	0.0011746780489500718	0.0009373647748820024	0.0007586306337290744	0.0006305782182451503	0.0005504743172237923	0.0005218538430569329	0.0005566916088482714	0.00067895182324909	0.0009301597787232362	0.0013783992279836198	0.0021331589886811214	0.0033693070103999237	0.005364125599748902	0.008551805806885204	0.013598638579842785	0.021495344733608174	0.03364347664685258	0.051873040260945226	0.07827550302829543	0.11472736723528365	0.16213457241872592	0.21978006456726923
2954.0	407.9	0.06586	243.7	1.435	0.1745	933.6	0.001379	87.28	0.9	5.379310344827586	0.00036162216561980636	0.04530170035411359	0.005817121561297635	0.004435015156949911	0.003413167253963863	0.002643915667951522	0.002057475794369039	0.0016065123631615213	0.001257797945545156	0.0009874694843925525	0.0007782445747252694	0.000617801923230301	0.0004979476314940431	0.00041440862008385076	0.00036720664130598864	0.00036162216561980636	0.0004098554313694484	0.0005337944801934363	0.0007698408193742088	0.0011772758435456758	0.0018520464086236442	0.002948452645768446	0.004712298823510822	0.007530153964344138	0.011999070833839639	0.0190164177764079	0.029874451556290173	0.04631066862022204	0.07041244328387251	0.10424089442820998	0.14913142598423015	0.20493784608320598
2955.0	407.9	0.06586	243.7	1.435	0.1745	933.6	0.001379	87.28	0.9	5.379310344827586	0.00036162216561980636	0.04530170035411359	0.005817121561297635	0.004435015156949911	0.003413167253963863	0.002643915667951522	0.002057475794369039	0.0016065123631615213	0.001257797945545156	0.0009874694843925525	0.0007782445747252694	0.000617801923230301	0.0004979476314940431	0.00041440862008385076	0.00036720664130598864	0.00036162216561980636	0.0004098554313694484	0.0005337944801934363	0.0007698408193742088	0.0011772758435456758	0.0018520464086236442	0.002948452645768446	0.004712298823510822	0.007530153964344138	0.011999070833839639	0.0190164177764079	0.029874451556290173	0.04631066862022204	0.07041244328387251	0.10424089442820998	0.14913142598423015	0.20493784608320598
2956.0	681.9	0.05739	264.7	1.637	0.1697	1000.0	0.001455	74.09	0.9666666666666667	5.793103448275862	0.00021826952245804286	0.09195922704244615	0.004610634599512435	0.0034349837708514026	0.0025997162031235472	0.001989242241135055	0.0015340076759875053	0.0011896404203503349	0.0009265104978795357	0.0007241307627354884	0.0005679977052589038	0.00044775444170933076	0.00035613385529998206	0.0002884227085101371	0.0002423361865017978	0.00021826952245804286	0.000219934913001566	0.00025546177948347756	0.0003392365010166307	0.0004951025032233847	0.0007618917165376594	0.0012025678459736517	0.0019187875629395575	0.003073670707332436	0.004926942616075554	0.007887984743349393	0.012592694289983424	0.020006758112585992	0.031545153464562846	0.04916591670855092	0.07533935046934827	0.11273636620976425
2957.0	681.9	0.05739	264.7	1.637	0.1697	1000.0	0.001455	74.09	0.9666666666666667	5.793103448275862	0.00021826952245804286	0.09195922704244615	0.004610634599512435	0.0034349837708514026	0.0025997162031235472	0.001989242241135055	0.0015340076759875053	0.0011896404203503349	0.0009265104978795357	0.0007241307627354884	0.0005679977052589038	0.00044775444170933076	0.00035613385529998206	0.0002884227085101371	0.0002423361865017978	0.00021826952245804286	0.000219934913001566	0.00025546177948347756	0.0003392365010166307	0.0004951025032233847	0.0007618917165376594	0.0012025678459736517	0.0019187875629395575	0.003073670707332436	0.004926942616075554	0.007887984743349393	0.012592694289983424	0.020006758112585992	0.031545153464562846	0.04916591670855092	0.07533935046934827	0.11273636620976425
2958.0	681.9	0.05739	264.7	1.637	0.1697	1000.0	0.001455	74.09	0.9666666666666667	5.793103448275862	0.00021826952245804286	0.09195922704244615	0.004610634599512435	0.0034349837708514026	0.0025997162031235472	0.001989242241135055	0.0015340076759875053	0.0011896404203503349	0.0009265104978795357	0.0007241307627354884	0.0005679977052589038	0.00044775444170933076	0.00035613385529998206	0.0002884227085101371	0.0002423361865017978	0.00021826952245804286	0.000219934913001566	0.00025546177948347756	0.0003392365010166307	0.0004951025032233847	0.0007618917165376594	0.0012025678459736517	0.0019187875629395575	0.003073670707332436	0.004926942616075554	0.007887984743349393	0.012592694289983424	0.020006758112585992	0.031545153464562846	0.04916591670855092	0.07533935046934827	0.11273636620976425
2959.0	697.1	0.0444	223.5	1.344	0.1799	815.3	0.002048	102.8	1.0	6.0	0.0002279551609152015	0.09546898597145274	0.005759977392097732	0.004271329557988045	0.003226800925357206	0.00246838688122076	0.0019046334889865862	0.0014787274478046898	0.0011533753464377178	0.0009030273521250424	0.0007096162990694878	0.0005601046680255551	0.0004450277575540998	0.00035763620848711374	0.00029345229319340297	0.00025017584112173243	0.0002279551609152015	0.00023009308940141022	0.00026430188008158865	0.0003447056211507942	0.0004950245070490874	0.0007538190096211578	0.0011832126844162456	0.0018830801613293293	0.003013506703334421	0.004829622206986792	0.007734455521822718	0.012356281498414796	0.019654609951329546	0.031048032128785773	0.048527988565880434	0.07466622106060625
2960.0	697.1	0.0444	223.5	1.344	0.1799	815.3	0.002048	102.8	1.0	6.0	0.0002279551609152015	0.09546898597145274	0.005759977392097732	0.004271329557988045	0.003226800925357206	0.00246838688122076	0.0019046334889865862	0.0014787274478046898	0.0011533753464377178	0.0009030273521250424	0.0007096162990694878	0.0005601046680255551	0.0004450277575540998	0.00035763620848711374	0.00029345229319340297	0.00025017584112173243	0.0002279551609152015	0.00023009308940141022	0.00026430188008158865	0.0003447056211507942	0.0004950245070490874	0.0007538190096211578	0.0011832126844162456	0.0018830801613293293	0.003013506703334421	0.004829622206986792	0.007734455521822718	0.012356281498414796	0.019654609951329546	0.031048032128785773	0.048527988565880434	0.07466622106060625
2961.0	857.6	0.03506	326.0	0.9947	0.1621	670.5	0.001764	118.0	1.0	6.0	0.0002121290428101374	0.05770406289959493	0.005281517360835811	0.003986163632660106	0.0030531625556964176	0.002360889313246717	0.0018371164099828035	0.0014357382539462826	0.0011256194858938395	0.0008848236973414146	0.0006974264201167902	0.0005516560391661594	0.00043876666318903276	0.00035235393937634496	0.00028798098294825487	0.00024307268936147355	0.00021710039641607468	0.0002121290428101374	0.00023383911239186953	0.0002931858617769192	0.00040899529893615545	0.000612126065982264	0.0009523383868350905	0.0015095749101549972	0.002412021424445073	0.0038643377689674464	0.006190845073807943	0.009899604125774607	0.015772497842356428	0.024979630426354486	0.03919582705489689	0.0606530200088816
2962.0	857.6	0.03506	326.0	0.9947	0.1621	670.5	0.001764	118.0	1.0	6.0	0.0002121290428101374	0.05770406289959493	0.005281517360835811	0.003986163632660106	0.0030531625556964176	0.002360889313246717	0.0018371164099828035	0.0014357382539462826	0.0011256194858938395	0.0008848236973414146	0.0006974264201167902	0.0005516560391661594	0.00043876666318903276	0.00035235393937634496	0.00028798098294825487	0.00024307268936147355	0.00021710039641607468	0.0002121290428101374	0.00023383911239186953	0.0002931858617769192	0.00040899529893615545	0.000612126065982264	0.0009523383868350905	0.0015095749101549972	0.002412021424445073	0.0038643377689674464	0.006190845073807943	0.009899604125774607	0.015772497842356428	0.024979630426354486	0.03919582705489689	0.0606530200088816
2963.0	1000.0	0.03214	248.0	1.265	0.1324	533.2	0.001476	153.9	1.0	6.0	0.00021435001149256748	0.09828021658837686	0.007640345058228623	0.0056961592295926965	0.0043287175971821	0.003329818378608659	0.002581743817297192	0.0020122163857294166	0.0015738846808074788	0.0012341270998778883	0.0009696105786775446	0.0007632032058593428	0.000602129062522401	0.00047682639728389216	0.0003802444168937665	0.00030745710128179574	0.0002555563309710727	0.000223840708339316	0.00021435001149256748	0.00023282099559107663	0.000290213310127295	0.0004051724283601291	0.000608180214279065	0.0009485633465448164	0.0015059581683570745	0.002408532725624127	0.003861481072426982	0.006190938584696871	0.009910027986433976	0.015813871126219976	0.025105564822409335	0.03953777382243424
2964.0	923.4	0.02589	225.6	1.187	0.176	768.6	0.001263	132.7	1.0	6.0	0.00022249519500593348	0.08091279876923281	0.007042656723951209	0.005278292154922311	0.004023262353653705	0.003100073977679932	0.0024057023921243586	0.0018756219028094132	0.0014669308503361305	0.001149762719558465	0.0009026123140703313	0.0007096445721581141	0.0005590775809787671	0.00044219863104387556	0.0003528026058518798	0.00028696460254026357	0.00024312497250522386	0.00022249519500593348	0.0002298166756564699	0.0002746008531448977	0.00037323534561280023	0.0005527018871358801	0.0008569559857401515	0.0013573410286881644	0.002169080863154224	0.003477083987976324	0.005575881455814089	0.008930154143477092	0.014262952019133286	0.022675496819223304	0.03578888307437379	0.05586293953728036
2965.0	1000.0	0.03015	302.5	1.318	0.205	751.7	0.001456	108.4	1.0	6.0	0.0002148574319540647	0.07031721297337386	0.005215008385287957	0.003940942973038359	0.0030193548478023645	0.00233422948687159	0.001815519018561792	0.0014180059673149156	0.0011109419012684894	0.0008725819834299718	0.0006871199297858988	0.0005428807660798617	0.00043122198408371997	0.00034587577999855825	0.00028261243782622006	0.00023919244287457238	0.00021563341856006046	0.0002148574319540647	0.00024381755935541058	0.0003152852459516183	0.0004507129046287692	0.0006849982623573203	0.0010744466780965704	0.0017097259949153472	0.002736387919595657	0.004386801392123995	0.0070289277050460015	0.011238522708804908	0.01790012881447095	0.028333987773272732	0.04442192424238434	0.0686547508058426
2966.0	1000.0	0.03015	302.5	1.318	0.205	751.7	0.001456	108.4	1.0	6.0	0.0002148574319540647	0.07031721297337386	0.005215008385287957	0.003940942973038359	0.0030193548478023645	0.00233422948687159	0.001815519018561792	0.0014180059673149156	0.0011109419012684894	0.0008725819834299718	0.0006871199297858988	0.0005428807660798617	0.00043122198408371997	0.00034587577999855825	0.00028261243782622006	0.00023919244287457238	0.00021563341856006046	0.0002148574319540647	0.00024381755935541058	0.0003152852459516183	0.0004507129046287692	0.0006849982623573203	0.0010744466780965704	0.0017097259949153472	0.002736387919595657	0.004386801392123995	0.0070289277050460015	0.011238522708804908	0.01790012881447095	0.028333987773272732	0.04442192424238434	0.0686547508058426
2967.0	1000.0	0.03015	302.5	1.318	0.205	751.7	0.001456	108.4	1.0	6.0	0.0002148574319540647	0.07031721297337386	0.005215008385287957	0.003940942973038359	0.0030193548478023645	0.00233422948687159	0.001815519018561792	0.0014180059673149156	0.0011109419012684894	0.0008725819834299718	0.0006871199297858988	0.0005428807660798617	0.00043122198408371997	0.00034587577999855825	0.00028261243782622006	0.00023919244287457238	0.00021563341856006046	0.0002148574319540647	0.00024381755935541058	0.0003152852459516183	0.0004507129046287692	0.0006849982623573203	0.0010744466780965704	0.0017097259949153472	0.002736387919595657	0.004386801392123995	0.0070289277050460015	0.011238522708804908	0.01790012881447095	0.028333987773272732	0.04442192424238434	0.0686547508058426
2968.0	1000.0	0.03015	302.5	1.318	0.205	751.7	0.001456	108.4	1.0	6.0	0.0002148574319540647	0.07031721297337386	0.005215008385287957	0.003940942973038359	0.0030193548478023645	0.00233422948687159	0.001815519018561792	0.0014180059673149156	0.0011109419012684894	0.0008725819834299718	0.0006871199297858988	0.0005428807660798617	0.00043122198408371997	0.00034587577999855825	0.00028261243782622006	0.00023919244287457238	0.00021563341856006046	0.0002148574319540647	0.00024381755935541058	0.0003152852459516183	0.0004507129046287692	0.0006849982623573203	0.0010744466780965704	0.0017097259949153472	0.002736387919595657	0.004386801392123995	0.0070289277050460015	0.011238522708804908	0.01790012881447095	0.028333987773272732	0.04442192424238434	0.0686547508058426
2969.0	1000.0	0.03015	302.5	1.318	0.205	751.7	0.001456	108.4	1.0	6.0	0.0002148574319540647	0.07031721297337386	0.005215008385287957	0.003940942973038359	0.0030193548478023645	0.00233422948687159	0.001815519018561792	0.0014180059673149156	0.0011109419012684894	0.0008725819834299718	0.0006871199297858988	0.0005428807660798617	0.00043122198408371997	0.00034587577999855825	0.00028261243782622006	0.00023919244287457238	0.00021563341856006046	0.0002148574319540647	0.00024381755935541058	0.0003152852459516183	0.0004507129046287692	0.0006849982623573203	0.0010744466780965704	0.0017097259949153472	0.002736387919595657	0.004386801392123995	0.0070289277050460015	0.011238522708804908	0.01790012881447095	0.028333987773272732	0.04442192424238434	0.0686547508058426
2970.0	1000.0	0.04666	277.0	1.69	0.1891	907.5	0.001139	149.6	1.0	6.0	0.0002008491913869848	0.12303824863686581	0.007486966014280148	0.005580744758383176	0.004236203951315949	0.003253811087025354	0.0025188418952192737	0.0019601057880557216	0.001530697516560707	0.001198235693609847	0.0009395658907383012	0.0007377166507137601	0.0005800668126704601	0.00045721248093231364	0.0003622804621247848	0.0002905707988069894	0.00023948558353344701	0.00020873773221017733	0.0002008491913869848	0.00022199479595779066	0.00028341495176134173	0.0004039207933584435	0.0006143081474357162	0.0009647288598222215	0.0015364873797027612	0.002460593658791802	0.0039467105078888585	0.006327712565504094	0.010126464273219705	0.01615117798268262	0.025620047588554316	0.04029693051714659
2971.0	1000.0	0.04666	277.0	1.69	0.1891	907.5	0.001139	149.6	1.0	6.0	0.0002008491913869848	0.12303824863686581	0.007486966014280148	0.005580744758383176	0.004236203951315949	0.003253811087025354	0.0025188418952192737	0.0019601057880557216	0.001530697516560707	0.001198235693609847	0.0009395658907383012	0.0007377166507137601	0.0005800668126704601	0.00045721248093231364	0.0003622804621247848	0.0002905707988069894	0.00023948558353344701	0.00020873773221017733	0.0002008491913869848	0.00022199479595779066	0.00028341495176134173	0.0004039207933584435	0.0006143081474357162	0.0009647288598222215	0.0015364873797027612	0.002460593658791802	0.0039467105078888585	0.006327712565504094	0.010126464273219705	0.01615117798268262	0.025620047588554316	0.04029693051714659
2972.0	1000.0	0.04666	277.0	1.69	0.1891	907.5	0.001139	149.6	1.0	6.0	0.0002008491913869848	0.12303824863686581	0.007486966014280148	0.005580744758383176	0.004236203951315949	0.003253811087025354	0.0025188418952192737	0.0019601057880557216	0.001530697516560707	0.001198235693609847	0.0009395658907383012	0.0007377166507137601	0.0005800668126704601	0.00045721248093231364	0.0003622804621247848	0.0002905707988069894	0.00023948558353344701	0.00020873773221017733	0.0002008491913869848	0.00022199479595779066	0.00028341495176134173	0.0004039207933584435	0.0006143081474357162	0.0009647288598222215	0.0015364873797027612	0.002460593658791802	0.0039467105078888585	0.006327712565504094	0.010126464273219705	0.01615117798268262	0.025620047588554316	0.04029693051714659
2973.0	1000.0	0.0527	271.9	3.303	0.1395	1000.0	0.001611	131.2	1.0	6.0	0.0001630958321232754	0.14437885122361457	0.004064875081481477	0.0030192392667138333	0.0022746416014560477	0.001731930427567776	0.0013292955970981158	0.0010265154106882028	0.0007964910692146306	0.0006204475534467381	0.0004851027508560795	0.00038095349945232716	0.0003012359409583773	0.00024133102843865726	0.00019850564339456017	0.0001719483899833608	0.0001630958321232754	0.00017627629716876955	0.00021978720914230188	0.00030773140036721936	0.0004632232321148186	0.0007238306901832322	0.0011504261532280578	0.0018412279535475933	0.002953857116594745	0.004739655398204853	0.007596104027700274	0.012144232952966105	0.019336270844065126	0.030589305199565014	0.047913789970715645	0.07395052701769109
2974.0	1000.0	0.0527	271.9	3.303	0.1395	1000.0	0.001611	131.2	1.0	6.0	0.0001630958321232754	0.14437885122361457	0.004064875081481477	0.0030192392667138333	0.0022746416014560477	0.001731930427567776	0.0013292955970981158	0.0010265154106882028	0.0007964910692146306	0.0006204475534467381	0.0004851027508560795	0.00038095349945232716	0.0003012359409583773	0.00024133102843865726	0.00019850564339456017	0.0001719483899833608	0.0001630958321232754	0.00017627629716876955	0.00021978720914230188	0.00030773140036721936	0.0004632232321148186	0.0007238306901832322	0.0011504261532280578	0.0018412279535475933	0.002953857116594745	0.004739655398204853	0.007596104027700274	0.012144232952966105	0.019336270844065126	0.030589305199565014	0.047913789970715645	0.07395052701769109
2975.0	1000.0	0.03496	230.8	3.594	0.148	939.2	0.001051	135.6	0.9666666666666667	5.793103448275862	0.0001913191190579162	0.11954133007182276	0.004591819435994876	0.003454264390732956	0.0026278185967034736	0.002015548001721413	0.0015551670652966141	0.0012050488166358332	0.0009364732684003469	0.0007291295519738453	0.0005684181911307873	0.0004438101757146062	0.0003478743596352627	0.00027576863233402295	0.00022507915590731456	0.00019592806187579087	0.0001913191190579162	0.00021784862534838812	0.0002871787079575491	0.0004188846691449873	0.0006453789484541274	0.0010198394591721992	0.0016286925345577884	0.0026112270318039846	0.004190277400094255	0.006719536087229933	0.01075451513407813	0.017153931470820755	0.027212299128969508	0.042804389892378746	0.06647567586305834	0.10133613732657014
2976.0	1000.0	0.03479	204.2	3.264	0.1719	738.9	0.001156	112.4	0.9666666666666667	5.793103448275862	0.00022896728718577639	0.13907390556880728	0.005697576168905309	0.0042658883618686165	0.0032355546039921435	0.0024772157500816635	0.0019096556328585732	0.0014795322035167945	0.0011505179096913687	0.0008971559503162765	0.0007012393760557021	0.0005496220792170464	0.0004329013443996547	0.00034468598470991843	0.0002813109553492072	0.00024193182213806685	0.00022896728718577639	0.00024892959611856597	0.00031389595387111124	0.0004442186754421665	0.0006733672962809234	0.0010560179754295577	0.0016809699621177143	0.002691440299059497	0.004316734567296992	0.00692102850833877	0.01107653986780821	0.017668157123435512	0.028030487620441906	0.04409762828884089	0.06849784367476457	0.10444507784719188
2977.0	1000.0	0.03074	202.2	2.99	0.189	949.4	0.001	131.4	1.0	6.0	0.00021870639328736629	0.12451847990734992	0.005902242328164783	0.004438388944274061	0.003378648261611123	0.002594334648146751	0.0020043759935769413	0.0015552452939997922	0.0012102511470073079	0.0009434949476073011	0.0007363125396246726	0.000575121403643231	0.0004501220067968787	0.00035456935243757126	0.0002844648141572101	0.00023857390930037854	0.00021870639328736629	0.00023030096938088217	0.00028361711632767927	0.00039614055937167215	0.0005969630545308173	0.0009340251448944079	0.0014855786570538861	0.0023781755217437473	0.003814834056580155	0.00611867939353967	0.009799014012908001	0.015647289071276656	0.024866531138825473	0.03922210802981379	0.061162038512598056	0.09378186999074219
2978.0	932.0	0.03702	153.2	2.885	0.316	550.1	0.001	166.2	1.0	6.0	0.0003824801855903739	0.19285489372281356	0.015072196743998201	0.01133687212317455	0.00865610544377999	0.006674998229188103	0.0051814821504003435	0.004040128428083688	0.0031597595827625173	0.002476397733045887	0.0019437253713284982	0.0015274572656274435	0.0012018662355092432	0.0009475728369820384	0.0007501445470035073	0.0005992855096947544	0.0004885354865863147	0.00041547632949459986	0.0003824801855903739	0.0003980680415450138	0.0004791129470365105	0.0006545655919166654	0.0009719985381545387	0.0015087770349323682	0.002390189342294659	0.0038179282595773066	0.006114073613467931	0.009787689408921623	0.01563204925666282	0.024857212823565112	0.03924806736775385	0.06129937545643789
2979.0	1000.0	0.06487	180.9	3.864	0.3547	667.3	0.001	166.0	1.0	6.0	0.0003455408386902753	0.3016445907338959	0.015518135487898576	0.011529571089572314	0.008720288817362603	0.006675439265777365	0.00515256180770293	0.004000045981634818	0.0031178939466171814	0.0024372866905505654	0.0019092620879028466	0.0014981053925904176	0.0011773144044638611	0.0009270512158305513	0.0007325135975745116	0.000582936168286728	0.0004710912875431629	0.00039325714727693483	0.0003496745158600638	0.0003455408386902753	0.00039266531677036335	0.0005121796336775925	0.0007392163993236821	0.0011310178053432378	0.0017803925272813098	0.0028371527946365435	0.004541528640075287	0.007275439828901795	0.011639187609029687	0.018560831539002308	0.029438848803625836	0.04629646262917839
2980.0	996.6	0.09523	167.8	6.802	0.3052	685.7	0.001213	237.0	1.0	6.0	0.00032047163836507664	0.49397768344541965	0.016451576972314735	0.012120905763129668	0.009083973962314735	0.006893279631318458	0.005279289563168446	0.004071035629082484	0.0031555054588062485	0.002455411163609328	0.0019163891848874592	0.0014993237142738826	0.0011755819854735604	0.0009239760240046097	0.000728800115325096	0.0005785886722759941	0.0004654144964548552	0.0003846594091810348	0.0003352602326038369	0.00032047163836507664	0.0003492306846642869	0.00043837121610052567	0.0006163410744040297	0.0009296332369577133	0.0014536371773636975	0.002310182393697901	0.0036951236815541267	0.005921036690477937	0.009482030628227597	0.015148696644518463	0.024098359854396945	0.03807229076425769
2981.0	1000.0	0.1219	246.8	5.635	0.368	915.1	0.001931	273.2	1.0	6.0	0.00024737443502220334	0.38338130088537586	0.011365578267831813	0.008394514440421892	0.006308387091860395	0.004799666955718428	0.003684759229754852	0.0028476805175385094	0.002211800038408386	0.0017246114991775544	0.001349065827302741	0.0010584105678548975	0.0008329964146166284	0.0006582379275907879	0.000523286046251747	0.00042017042828183647	0.0003432872860634154	0.00028918775249272606	0.0002566867905723999	0.00024737443502220334	0.00026667030004605803	0.0003256200517487645	0.0004437307518349983	0.0006534034578526587	0.0010070637270109322	0.0015888422332824453	0.002533480721919941	0.004056183451444121	0.006498623327464099	0.010397849850374574	0.01658480653499509	0.026313617270894235
2982.0	1000.0	0.09389	236.6	6.708	0.5197	731.3	0.001849	280.4	1.0	6.0	0.0003219299602195284	0.31460803905835844	0.011994723578985905	0.009038496956068055	0.006895150613227293	0.005306330243306124	0.004109562368998034	0.003197625674304715	0.0024969526282676035	0.001955467854348546	0.0015354022984215188	0.0012088638610394285	0.0009550052236952832	0.0007581617182553574	0.0006066134014333836	0.0004917839654271288	0.0004077887359413421	0.00035131985886493187	0.0003219299602195284	0.00032285717510092244	0.00036262437648464736	0.00045773888472904476	0.0006369508682997475	0.000947847569524749	0.0014672730772962348	0.0023181543943392104	0.0036965182627986576	0.005913753284765893	0.009460566893010352	0.01509961544104244	0.023990091075448184	0.0378324415095285
2983.0	1000.0	0.08537	171.0	6.816	0.4414	1000.0	0.002542	241.4	1.0	6.0	0.0002789339192065358	0.435084604972556	0.011487065912714796	0.008372516933331126	0.006207474993892601	0.004663863729263937	0.0035409563448214817	0.0027108302417362027	0.0020892336499711375	0.0016191048929070626	0.0012608611062030453	0.000986491667881589	0.0007758728697949241	0.0006144264025012176	0.000491626924670812	0.0004000841904907749	0.00033506376898530477	0.0002944113983288194	0.0002789339192065358	0.0002933742751597155	0.0003481986113055056	0.0004625055157028913	0.0006685640851051589	0.0010189650441768787	0.001598196740277194	0.0025414645224838927	0.004064691714003397	0.006511119260802825	0.01042165529716481	0.0166367338891618	0.026433205633579718	0.041682771418358265
2984.0	894.8	0.0949	137.7	5.611	0.3527	1000.0	0.002229	183.1	1.0	6.0	0.0002916051359328041	0.5484300421016167	0.014734522741229597	0.010478141063414033	0.007614478612966817	0.005627485272150164	0.004215048194492417	0.0031911428913333688	0.002436904037047038	0.0018740562425399526	0.001449705065206814	0.001127305424050602	0.0008811492294653845	0.0006929348384435293	0.000549618865881446	0.00044210656258072273	0.00036455066757610534	0.00031417039606018287	0.0002916051359328041	0.00030189328787322414	0.00035623212795167747	0.0004748045718318876	0.0006912992546514072	0.0010603627698954348	0.0016699528441610795	0.002661344293963659	0.004260682996132263	0.0068277174639466524	0.010929218209836578	0.01744505549213391	0.027710077796489194	0.043676432493712426
2985.0	988.5	0.07107	147.5	5.3	0.302	1000.0	0.001701	202.4	1.0	6.0	0.0002723968522422901	0.42346044347077655	0.012829977414713088	0.00928538474861216	0.0068516559506080175	0.005130784144936939	0.0038859704077577038	0.0029692010687465266	0.002284356556836075	0.001767013009495682	0.0013728197916707974	0.0010705587844599567	0.0008378784628624898	0.0006586207285945994	0.0005211449178382304	0.0004173264524418897	0.00034207234685474107	0.00029330082527433756	0.0002723968522422901	0.00028519737384186003	0.0003436443776752861	0.00046849317555053743	0.0006939192431698444	0.0010753715221649498	0.001702501928516868	0.0027197639154779582	0.004358638642445909	0.006987332747193672	0.011185637729183144	0.017852931140179086	0.02835208217601832	0.04467263331645086
2986.0	822.9	0.06823	98.72	5.355	0.3502	841.4	0.002338	201.0	1.0	6.0	0.00036579525812315114	0.5335723750526827	0.018697465133495766	0.013334609265621314	0.009709848836246834	0.007186581613617202	0.005388679464001099	0.004082999456539766	0.0031198426257260216	0.002400267694931361	0.001857223278540685	0.0014442730562100024	0.0011286813525025789	0.0008870933430020981	0.0007028199527520564	0.0005641742923823158	0.00046357052433839763	0.00039727123128557575	0.00036579525812315114	0.00037508873098153706	0.00043863981973873837	0.0005808798897639035	0.0008426391170043373	0.0012901716948350945	0.002030126132146871	0.0032337360898049886	0.005174815619040382	0.008288060110105073	0.013255955090342457	0.02113202208019513	0.03349986352862628	0.0526406443888911
2987.0	633.9	0.04795	116.7	4.395	0.2783	1000.0	0.002524	180.0	1.0	6.0	0.0002987067925768783	0.2243553721247749	0.008726611211732238	0.006375414636594333	0.0047311390183194385	0.0035551121639876026	0.0026984105033755904	0.002064905375246695	0.001590770519946056	0.0012325884593530829	0.0009602209231480748	0.0007524349226369086	0.0005941879881198809	0.00047496614103628547	0.00038785100760995096	0.00032917028857453183	0.0002987067925768783	0.00030052467997973705	0.0003445371853882482	0.0004490623106998444	0.0006449352958836776	0.0009823290598339378	0.0015421188417738827	0.0024543416290511927	0.003927349265035364	0.006292887306418069	0.010074168712487891	0.016084663964888595	0.025561365893532896	0.04032018817295679	0.06288020023079145	0.09642730161965302
2988.0	834.1	0.03554	147.1	4.694	0.2295	813.1	0.003014	156.5	0.9666666666666667	5.793103448275862	0.0002530867050573533	0.17369860172260704	0.005502956949158251	0.0040465895667169	0.003017930126545594	0.00227674368183095	0.001733863368136374	0.0013309125141716047	0.0010287092977283195	0.000800395986221984	0.0006272629437786779	0.0004961716338979308	0.0003979709823871844	0.00032657795340417553	0.00027856418214047054	0.00025321057766406504	0.0002530867050573533	0.0002852899787390275	0.00036355599049723447	0.0005115979686065746	0.000768395040488505	0.0011967975985315961	0.00189762409334288	0.0030323285918668085	0.004858581881389378	0.007784859143752856	0.012451697982896968	0.0198465645646581	0.031451232097462395	0.049395246669237725	0.0765325911008935	0.11626975013813218
2989.0	834.1	0.03554	147.1	4.694	0.2295	813.1	0.003014	156.5	0.9666666666666667	5.793103448275862	0.0002530867050573533	0.17369860172260704	0.005502956949158251	0.0040465895667169	0.003017930126545594	0.00227674368183095	0.001733863368136374	0.0013309125141716047	0.0010287092977283195	0.000800395986221984	0.0006272629437786779	0.0004961716338979308	0.0003979709823871844	0.00032657795340417553	0.00027856418214047054	0.00025321057766406504	0.0002530867050573533	0.0002852899787390275	0.00036355599049723447	0.0005115979686065746	0.000768395040488505	0.0011967975985315961	0.00189762409334288	0.0030323285918668085	0.004858581881389378	0.007784859143752856	0.012451697982896968	0.0198465645646581	0.031451232097462395	0.049395246669237725	0.0765325911008935	0.11626975013813218
