Iteration	mA	mB	mU	e0	eP	bA	bI	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
7893.0	0.001	246.8	1000.0	0.001	3.395	132.4	28.02	0.8666666666666667	5.172413793103448	-1.2823968665992311	3.936710725665632	1.0000000003215268	1.0000000007731302	1.0000000030096057	1.0000002214242083	-0.01281747144452389	-0.0034559622145015705	-0.0014694923273458112	-0.0007486804099009313	-0.0004205424103316787	-0.000254425824806161	-0.00016852342239166994	-0.00012910685753794873	-0.0001222905860385266	-0.00014478787583364273	-0.0002011848077061659	-0.00030433177435453646	-0.00047811174607972256	-0.0007629876591383024	-0.001225627797824356	-0.001975100818725861	-0.0031901707851126958	-0.005166140494549005	-0.00839793428749754	-0.013735206264046482	-0.022694730275436815	-0.038162338665244246	-0.06624060737583377	-0.12243984268386233	-0.2636174838412656	-1.2823968665992311
7894.0	0.001	152.6	799.1	0.001088	4.739	201.7	34.11	0.8666666666666667	5.172413793103448	-1.0188823063812102	5.096111378900627	1.0000000001809135	1.0000000003865543	1.000000001090457	1.0000000076149305	-0.03881160820704889	-0.005220816649174031	-0.0018527657521199682	-0.0008725791537696407	-0.00047008979683114136	-0.00027695268712933814	-0.00017941058166071882	-0.00013412615565665232	-0.00012372147573895727	-0.00014336258794457607	-0.00019672030257464402	-0.0002958465863591297	-0.00046365258316017943	-0.0007391873794918094	-0.0011869040084824792	-0.001912287333160414	-0.003088186597492836	-0.004999937141473623	-0.008125173098182734	-0.013282213940127638	-0.0219271099881614	-0.03681531135041956	-0.06372128563748797	-0.11708446895178921	-0.24797402919117248	-1.0188823063812102
7895.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7896.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7897.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7898.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7899.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7900.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7901.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7902.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7903.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7904.0	0.001057	199.0	1000.0	0.001212	2.953	183.2	34.57	0.8666666666666667	5.172413793103448	-0.4841727799904482	4.919864694778798	1.0000000001577076	1.0000000003352016	1.0000000009336076	1.0000000061668763	-0.02891751751620085	-0.004617175838426493	-0.0016986481659705276	-0.0008114202206052743	-0.0004396482915005495	-0.0002589312589102635	-0.00016637992511429536	-0.00012201092343465718	-0.00010934919570172877	-0.00012327237337762554	-0.00016620791870501715	-0.0002478152653274697	-0.0003869315118164623	-0.0006158867264842573	-0.0009881333206354511	-0.00159110284682382	-0.0025677602351053073	-0.004153202095136338	-0.006738466584830762	-0.01098661843369565	-0.018057862651756306	-0.03008859857384326	-0.05135660605343359	-0.09173269870350037	-0.1807862140741442	-0.4841727799904482
7905.0	0.001006	197.8	979.6	0.001	3.289	169.2	33.71	0.8666666666666667	5.172413793103448	-0.5391996418174616	4.843859822927907	1.0000000001875233	1.0000000004083602	1.0000000012078818	1.0000000105092004	-0.027160548219665275	-0.004562134393952621	-0.0016984541022479365	-0.000815446314561173	-0.0004430821786702502	-0.0002615377451570011	-0.0001685255078188681	-0.0001241281747980372	-0.00011190875504022576	-0.00012686044032577328	-0.000171653507835275	-0.0002563805401687901	-0.0004006062286380513	-0.0006378570378956929	-0.0010235418261575837	-0.001648298788741658	-0.0026603904791785366	-0.004303791489089811	-0.00698476724985169	-0.01139347248553925	-0.018741119313224787	-0.031268886232034956	-0.053500630716905584	-0.09602225734557827	-0.1914390267144248	-0.5391996418174616
7906.0	0.001	179.9	829.0	0.001074	4.286	170.3	31.52	0.8666666666666667	5.172413793103448	-3.6050191699016105	4.463438164235241	1.0000000002488147	1.0000000005602383	1.000000001807965	1.0000000258726227	-0.019707813815715073	-0.0040906727794615926	-0.0016078407122447054	-0.0007909331767746789	-0.0004364365713765211	-0.000261763703807878	-0.0001730526067936813	-0.00013317755419262948	-0.0001272937608705683	-0.00015204353956532472	-0.00021243425431853146	-0.0003222083907749801	-0.000506782480686871	-0.0008091490056223601	-0.0013001194230278447	-0.002095575269882108	-0.003385602624276442	-0.005484663438763174	-0.008921054036456249	-0.01460524293637976	-0.024172824559674153	-0.040767952552792364	-0.07115615386521777	-0.13308657025020243	-0.29650326657717074	-3.6050191699016105
7907.0	0.001	179.9	829.0	0.001074	4.286	170.3	31.52	0.8666666666666667	5.172413793103448	-3.6050191699016105	4.463438164235241	1.0000000002488147	1.0000000005602383	1.000000001807965	1.0000000258726227	-0.019707813815715073	-0.0040906727794615926	-0.0016078407122447054	-0.0007909331767746789	-0.0004364365713765211	-0.000261763703807878	-0.0001730526067936813	-0.00013317755419262948	-0.0001272937608705683	-0.00015204353956532472	-0.00021243425431853146	-0.0003222083907749801	-0.000506782480686871	-0.0008091490056223601	-0.0013001194230278447	-0.002095575269882108	-0.003385602624276442	-0.005484663438763174	-0.008921054036456249	-0.01460524293637976	-0.024172824559674153	-0.040767952552792364	-0.07115615386521777	-0.13308657025020243	-0.29650326657717074	-3.6050191699016105
7908.0	0.001	179.9	829.0	0.001074	4.286	170.3	31.52	0.8666666666666667	5.172413793103448	-3.6050191699016105	4.463438164235241	1.0000000002488147	1.0000000005602383	1.000000001807965	1.0000000258726227	-0.019707813815715073	-0.0040906727794615926	-0.0016078407122447054	-0.0007909331767746789	-0.0004364365713765211	-0.000261763703807878	-0.0001730526067936813	-0.00013317755419262948	-0.0001272937608705683	-0.00015204353956532472	-0.00021243425431853146	-0.0003222083907749801	-0.000506782480686871	-0.0008091490056223601	-0.0013001194230278447	-0.002095575269882108	-0.003385602624276442	-0.005484663438763174	-0.008921054036456249	-0.01460524293637976	-0.024172824559674153	-0.040767952552792364	-0.07115615386521777	-0.13308657025020243	-0.29650326657717074	-3.6050191699016105
7909.0	0.001	179.9	829.0	0.001074	4.286	170.3	31.52	0.8666666666666667	5.172413793103448	-3.6050191699016105	4.463438164235241	1.0000000002488147	1.0000000005602383	1.000000001807965	1.0000000258726227	-0.019707813815715073	-0.0040906727794615926	-0.0016078407122447054	-0.0007909331767746789	-0.0004364365713765211	-0.000261763703807878	-0.0001730526067936813	-0.00013317755419262948	-0.0001272937608705683	-0.00015204353956532472	-0.00021243425431853146	-0.0003222083907749801	-0.000506782480686871	-0.0008091490056223601	-0.0013001194230278447	-0.002095575269882108	-0.003385602624276442	-0.005484663438763174	-0.008921054036456249	-0.01460524293637976	-0.024172824559674153	-0.040767952552792364	-0.07115615386521777	-0.13308657025020243	-0.29650326657717074	-3.6050191699016105
7910.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7911.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7912.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7913.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7914.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7915.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7916.0	0.001274	190.7	882.1	0.001292	4.782	123.3	32.41	0.8666666666666667	5.172413793103448	-0.26010256157561573	4.495850972615437	1.0000000002312779	1.000000000474809	1.000000001218388	1.0000000058640306	-0.019504131110731213	-0.004013271648425764	-0.0015733343305930389	-0.0007729072520781827	-0.00042595196693687013	-0.0002549447416856796	-0.0001678365752561565	-0.00012818601098127602	-0.00012130878641996833	-0.00014365592650512473	-0.00019969129536190661	-0.0003021492739919179	-0.00047474003537618996	-0.0007576427709029067	-0.0012170566379737825	-0.0019612745107346957	-0.0031677686715316745	-0.005129656672194852	-0.008338064068021137	-0.013635747681043319	-0.022526083999206054	-0.0378660423043989	-0.06568518466404917	-0.12125338117239884	-0.26010256157561573	-0.19141202551317804
7917.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7918.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7919.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7920.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7921.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7922.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7923.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7924.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7925.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7926.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7927.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
7928.0	0.001141	153.6	915.8	0.001	6.418	127.2	32.83	0.8333333333333334	4.9655172413793105	-0.38764089166835447	5.843671637996633	1.0000000001734022	1.0000000003421539	1.0000000008040382	1.0000000029234095	1.0000001087161348	-0.007964961030550388	-0.0024546462156680945	-0.0010936248567874028	-0.0005710164308308355	-0.0003272279178924767	-0.0002036074095896018	-0.00014197813096629037	-0.00011846786446754318	-0.00012429690115922177	-0.00015961158153024173	-0.00023215501703296036	-0.00035860053028649374	-0.0005682961740627319	-0.000910152712051195	-0.0014643631355864344	-0.0023620720982762164	-0.0038186869215732695	-0.0061916405063349705	-0.010084565974883072	-0.016546714793845094	-0.027489462873670392	-0.046672408868569965	-0.08250796514963933	-0.10823521359816653	-0.38764089166835447
