Iteration	mU	mW	eP	gU	gW	e0	eM	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
4708.0	249.4	84.27	834.3	0.01115	0.001336	0.007641	0.002043	1.0	6.0	0.00014758395540364106	0.5341093757445949	0.06614459464138707	0.042133355121633125	0.026590307788508846	0.01668134970784309	0.01042562196588114	0.006500660673610276	0.004047774719361327	0.002518860263583744	0.0015677814507712216	0.0009774706340340666	0.0006125223829040984	0.0003889650294279686	0.00025526152211371826	0.0001805529538697484	0.00014758395540364106	0.00014873451815572422	0.0001842625638925885	0.0002623556096700245	0.000400995703351478	0.0006320410890910254	0.001008393851351203	0.0016157183636855517	0.0025909288053329394	0.00415048110723234	0.006631939226745421	0.010551025468612456	0.01667031832444324	0.02605920573726323	0.040091298364358506	0.06028098616332798
4709.0	232.4	115.0	599.6	0.02077	0.001563	0.006945	0.002763	1.0	6.0	0.00016792673395234152	1.0592423048130493	0.09530209794140801	0.06140237539752148	0.039040673357723654	0.02460926585671009	0.015426948431155989	0.009637190889940845	0.006007515511343864	0.0037404350406211825	0.0023280271810731845	0.0014500111103229925	0.0009057930946199303	0.0005704636368043973	0.000366837587311145	0.0002479627165970578	0.00018639938987710734	0.00016792673395234152	0.00018827068476517917	0.00025211380475507176	0.00037415623797886963	0.0005824517702961561	0.0009247287549286252	0.0014789965839029006	0.0023704783684546024	0.0037977434625198654	0.0060714902760776145	0.009668661248852174	0.01529978775261888	0.02397344200150398	0.03701169579484801	0.05592618513787982
4710.0	376.6	156.3	702.1	0.03034	0.001356	0.006634	0.002688	1.0	6.0	0.00014574212205376006	1.1895328834045646	0.07866325729778938	0.05035264830526787	0.0318783816647575	0.020039317295874437	0.012540262691568355	0.007825319945398328	0.004874773970282183	0.0030339856262987103	0.0018880408549593576	0.0011761081874704445	0.00073515964206663	0.0004638421563913846	0.0002996485380587754	0.00020469758822810234	0.00015706409229048607	0.00014574212205376006	0.00016811005518962516	0.00022932123470899318	0.0003434764122983999	0.000536830249138557	0.0008537204152143759	0.0013664525695307927	0.002191074186685243	0.0035117907448135015	0.0056174386309284135	0.008953009238407925	0.014185383700063251	0.022270422647180352	0.03448156933853465	0.052317037469837374
4711.0	376.6	156.3	702.1	0.03034	0.001356	0.006634	0.002688	1.0	6.0	0.00014574212205376006	1.1895328834045646	0.07866325729778938	0.05035264830526787	0.0318783816647575	0.020039317295874437	0.012540262691568355	0.007825319945398328	0.004874773970282183	0.0030339856262987103	0.0018880408549593576	0.0011761081874704445	0.00073515964206663	0.0004638421563913846	0.0002996485380587754	0.00020469758822810234	0.00015706409229048607	0.00014574212205376006	0.00016811005518962516	0.00022932123470899318	0.0003434764122983999	0.000536830249138557	0.0008537204152143759	0.0013664525695307927	0.002191074186685243	0.0035117907448135015	0.0056174386309284135	0.008953009238407925	0.014185383700063251	0.022270422647180352	0.03448156933853465	0.052317037469837374
4712.0	373.1	229.8	730.4	0.04181	0.001366	0.006512	0.003471	1.0	6.0	0.0001343878026720273	2.1390336692215564	0.09490832289335464	0.06113917763653841	0.03886931768578241	0.02449957167758731	0.015357433791763225	0.009593340354072444	0.005979805308540124	0.003722698536346409	0.002316256622554993	0.001441520830584377	0.0008986336748445503	0.0005629848187446653	0.00035731201847656916	0.0002341887332355626	0.00016519318643411603	0.0001343878026720273	0.00013465238221412946	0.00016604168900034367	0.0002357918386200279	0.0003599708502726386	0.0005671327210757442	0.0009047599180007532	0.0014498286983390231	0.0023255432163732984	0.0037271033026763426	0.005959962623516117	0.009493349778327897	0.015027276226364471	0.023557727885735506	0.03639547477323525
4713.0	424.6	338.3	540.7	0.02383	0.002064	0.008572	0.003586	1.0	6.0	0.00011413270879828532	1.7207622798541868	0.05708683902608264	0.03623604969934068	0.02281667810569957	0.014293294988499673	0.00892494700867094	0.005561704463657601	0.0034617688734226767	0.0021535432544942425	0.0013399318899035143	0.0008348829351513378	0.0005224089416810575	0.0003305579303382328	0.00021508095475862595	0.0001493174672084197	0.00011807506198856897	0.00011413270879828532	0.00013657525822954994	0.0001905784987916449	0.0002885918502812024	0.00045317824432595594	0.0007221297237904896	0.001156942572004681	0.0018563574250389375	0.0029774485858728096	0.004767515070936641	0.007610150699529976	0.012086624755533917	0.019045267472437125	0.029650532314780577	0.04534494032400864
4714.0	492.7	330.7	537.8	0.02859	0.001754	0.008455	0.003954	1.0	6.0	0.00012086499550057049	1.6489146092841351	0.054617304253340854	0.03463537676033607	0.021795393793298815	0.013648217746934903	0.008520099117383459	0.0053086693212437575	0.0033040658260152546	0.002055493200110741	0.0012791659678985847	0.0007974664831900342	0.0004997343898336899	0.00031739889881481943	0.0002084008328979276	0.00014757374683149993	0.00012086499550057049	0.00012210068817623538	0.00015156100792795065	0.0002160395348235096	0.0003303949577745314	0.0005209350761835643	0.0008313648101558613	0.001332542214540078	0.002137962061067624	0.0034276946110476016	0.005484184488299789	0.00874298646986695	0.013857943651281072	0.021768874432120156	0.03373375483742909	0.05124482140545354
4715.0	331.3	355.8	519.6	0.02787	0.001653	0.007926	0.003661	1.0	6.0	0.00011524526436179737	2.6446752159058606	0.07896963693297585	0.050554791126958036	0.03200882095299522	0.020122258893689765	0.01259246473504197	0.007857888927734938	0.004894861714546211	0.0030460892612180967	0.0018949018681511942	0.0011792909811831778	0.0007353916857043543	0.00046117383991427333	0.00029346163469106323	0.00019356119756753275	0.00013840370397188396	0.00011524526436179737	0.00011873212152936344	0.00014966469231548967	0.00021517680602901746	0.00033036586289556294	0.0005217317178297887	0.0008331683845281813	0.0013357619661168525	0.002143322352627887	0.0034363831502501503	0.005498078407029983	0.008764966187569828	0.013892269721567492	0.021821507317210324	0.03381230647757307
4716.0	331.3	355.8	519.6	0.02787	0.001653	0.007926	0.003661	1.0	6.0	0.00011524526436179737	2.6446752159058606	0.07896963693297585	0.050554791126958036	0.03200882095299522	0.020122258893689765	0.01259246473504197	0.007857888927734938	0.004894861714546211	0.0030460892612180967	0.0018949018681511942	0.0011792909811831778	0.0007353916857043543	0.00046117383991427333	0.00029346163469106323	0.00019356119756753275	0.00013840370397188396	0.00011524526436179737	0.00011873212152936344	0.00014966469231548967	0.00021517680602901746	0.00033036586289556294	0.0005217317178297887	0.0008331683845281813	0.0013357619661168525	0.002143322352627887	0.0034363831502501503	0.005498078407029983	0.008764966187569828	0.013892269721567492	0.021821507317210324	0.03381230647757307
4717.0	331.3	355.8	519.6	0.02787	0.001653	0.007926	0.003661	1.0	6.0	0.00011524526436179737	2.6446752159058606	0.07896963693297585	0.050554791126958036	0.03200882095299522	0.020122258893689765	0.01259246473504197	0.007857888927734938	0.004894861714546211	0.0030460892612180967	0.0018949018681511942	0.0011792909811831778	0.0007353916857043543	0.00046117383991427333	0.00029346163469106323	0.00019356119756753275	0.00013840370397188396	0.00011524526436179737	0.00011873212152936344	0.00014966469231548967	0.00021517680602901746	0.00033036586289556294	0.0005217317178297887	0.0008331683845281813	0.0013357619661168525	0.002143322352627887	0.0034363831502501503	0.005498078407029983	0.008764966187569828	0.013892269721567492	0.021821507317210324	0.03381230647757307
4718.0	331.3	355.8	519.6	0.02787	0.001653	0.007926	0.003661	1.0	6.0	0.00011524526436179737	2.6446752159058606	0.07896963693297585	0.050554791126958036	0.03200882095299522	0.020122258893689765	0.01259246473504197	0.007857888927734938	0.004894861714546211	0.0030460892612180967	0.0018949018681511942	0.0011792909811831778	0.0007353916857043543	0.00046117383991427333	0.00029346163469106323	0.00019356119756753275	0.00013840370397188396	0.00011524526436179737	0.00011873212152936344	0.00014966469231548967	0.00021517680602901746	0.00033036586289556294	0.0005217317178297887	0.0008331683845281813	0.0013357619661168525	0.002143322352627887	0.0034363831502501503	0.005498078407029983	0.008764966187569828	0.013892269721567492	0.021821507317210324	0.03381230647757307
4719.0	274.6	521.0	384.2	0.02155	0.002302	0.008778	0.005352	1.0	6.0	0.00010960736820038833	3.378389859560878	0.07314848450582354	0.0467219370356195	0.029538296963728766	0.018551591572153657	0.011602595086871538	0.007237484980457182	0.004507364160915753	0.0028045832998032537	0.0017445837384750373	0.0010858027569121372	0.0006772691381756863	0.0004250353534375693	0.00027097265542243754	0.0001795295769362274	0.00012958773351340975	0.00010960736820038833	0.00011496895039035347	0.00014690625108233922	0.00021278558176300979	0.0003277898272494102	0.0005183776402862469	0.0008282671113677856	0.0013281968941027688	0.0021313874854291134	0.0034174300460013607	0.005468008182297749	0.00871754018487132	0.013818288908872343	0.02170811650290974	0.03364309150899169
4720.0	302.2	477.7	536.7	0.0244	0.00349	0.008596	0.004991	1.0	6.0	0.00010650825066470921	2.9298756573084668	0.07570499808219944	0.0484030879978614	0.030621001087992098	0.019239557166991487	0.0120360022902267	0.007509037748152551	0.004676903748508115	0.002910163775482269	0.0018101740676549844	0.0011263983943676967	0.0007021916198230484	0.0004400226990014607	0.00027948109456808236	0.00018352311583743721	0.0001299886593773229	0.00010650825066470921	0.00010765389819161286	0.00013368619148630765	0.00019061029550540651	0.000291549625456609	0.0004597401087456211	0.0007337978189630076	0.0011763754809780242	0.0018879465045255625	0.003028235224714581	0.004848570580905095	0.007738518085947265	0.01228775791434437	0.01935541020837074	0.03011740290786073
4721.0	292.4	416.4	538.4	0.02571	0.003366	0.006426	0.003923	1.0	6.0	0.0001102400688891406	2.9259216201335265	0.08514496799265067	0.05463994834126699	0.03465003108212033	0.021804723503552833	0.013654084836354514	0.008523742247127018	0.005310884411319144	0.0033053469292033543	0.002056129508140764	0.0012793018935484978	0.0007971324023415058	0.0004988526371490562	0.00031576541654050535	0.00020563785283144289	0.0001430424421031914	0.00011351792137876922	0.0001102400688891406	0.000132447492376136	0.00018526231708894072	0.00028086116673997033	0.0004412539583935152	0.000703276856023707	0.001126859878504228	0.0018082395033376865	0.002900557167499501	0.004645062778230729	0.007416333374876846	0.011782878058817156	0.018576552984670786	0.02894407050397761
4722.0	292.4	416.4	538.4	0.02571	0.003366	0.006426	0.003923	1.0	6.0	0.0001102400688891406	2.9259216201335265	0.08514496799265067	0.05463994834126699	0.03465003108212033	0.021804723503552833	0.013654084836354514	0.008523742247127018	0.005310884411319144	0.0033053469292033543	0.002056129508140764	0.0012793018935484978	0.0007971324023415058	0.0004988526371490562	0.00031576541654050535	0.00020563785283144289	0.0001430424421031914	0.00011351792137876922	0.0001102400688891406	0.000132447492376136	0.00018526231708894072	0.00028086116673997033	0.0004412539583935152	0.000703276856023707	0.001126859878504228	0.0018082395033376865	0.002900557167499501	0.004645062778230729	0.007416333374876846	0.011782878058817156	0.018576552984670786	0.02894407050397761
4723.0	292.4	416.4	538.4	0.02571	0.003366	0.006426	0.003923	1.0	6.0	0.0001102400688891406	2.9259216201335265	0.08514496799265067	0.05463994834126699	0.03465003108212033	0.021804723503552833	0.013654084836354514	0.008523742247127018	0.005310884411319144	0.0033053469292033543	0.002056129508140764	0.0012793018935484978	0.0007971324023415058	0.0004988526371490562	0.00031576541654050535	0.00020563785283144289	0.0001430424421031914	0.00011351792137876922	0.0001102400688891406	0.000132447492376136	0.00018526231708894072	0.00028086116673997033	0.0004412539583935152	0.000703276856023707	0.001126859878504228	0.0018082395033376865	0.002900557167499501	0.004645062778230729	0.007416333374876846	0.011782878058817156	0.018576552984670786	0.02894407050397761
4724.0	275.2	491.8	604.2	0.03198	0.002625	0.006346	0.00451	1.0	6.0	9.768024002765457e-5	4.345215332346798	0.09974024457563149	0.06437414118098493	0.04097735483723304	0.02584918938383183	0.01621171719643546	0.010130141829583553	0.006315466321364745	0.003931788871402099	0.0024459416340723273	0.001521330970393999	0.0009468481068620815	0.0005906852615879237	0.0003708783304327619	0.0002367484345204461	0.0001573349452194477	0.00011429432128405042	9.768024002765457e-5	0.00010365111168605293	0.00013358247941974239	0.00019437988298221778	0.00030005940525714895	0.0004749453261983137	0.0007591817445089416	0.0012177226771420925	0.001954597647831547	0.003135035607043841	0.005018768544317011	0.008007811908126616	0.012709328323545748	0.02000471387374888
4725.0	449.6	426.7	751.3	0.04859	0.003067	0.006918	0.003411	1.0	6.0	0.00010870854151847465	3.3536133318819212	0.09244888295387164	0.05949728185599986	0.03780137954309984	0.023816631217360214	0.01492539182334811	0.009321849325187976	0.005809861669133323	0.0036164813732859186	0.0022497778915963316	0.0013996295818276279	0.0008717281388988261	0.0005448758855599815	0.00034382449674329397	0.00022220841733184988	0.00015195165925384395	0.00011682448323342565	0.00010870854151847465	0.00012572497519698213	0.00017179810394426468	0.00025755207496835984	0.0004027371670259203	0.000640716927247391	0.0010259758065388532	0.0016461829734323282	0.0026410911061503888	0.004231352730858077	0.006760729525371446	0.010753785588538785	0.016984804816664215	0.02653652712666765
4726.0	519.1	659.7	614.5	0.04267	0.002567	0.006405	0.003579	1.0	6.0	9.116849415297863e-5	4.1270263039062725	0.07222466326062416	0.04611524825606082	0.02914789861274312	0.018303634241119086	0.011446388795430971	0.007139549753339726	0.004446090315077627	0.002766205653826981	0.0017203841648220643	0.0010702455513674895	0.000666779904047394	0.0004171973106201703	0.000263976614808586	0.0001717590123471441	0.00011924638966628629	9.430471727222059e-5	9.116849415297863e-5	0.00010911022681373529	0.0001522700731425761	0.00023060420201626066	0.0003621622637306197	0.000577196208288361	0.0009249870751157624	0.0014848050074935891	0.0023831196767753436	0.0038199862441263555	0.0061080850442523415	0.009727084176312696	0.015391122838295664	0.0241130213331659
4727.0	463.9	619.7	632.4	0.03519	0.002804	0.007032	0.003291	1.0	6.0	8.835068324914401e-5	3.7339338921556244	0.07096869991358884	0.0452911503125393	0.02861791466552247	0.017967175827163968	0.011234535595448153	0.007006840088237868	0.004363220667941472	0.002714552204604708	0.0016882111934329472	0.0010501937314719508	0.000654243233177077	0.00040928851543439536	0.0002588712691398781	0.00016827818479807843	0.00011658576717061934	9.184929723237133e-5	8.835068324914401e-5	0.00010527885572525033	0.0001465403141315586	0.00022165418470866934	0.0003479305768374488	0.0005544134565108547	0.0008884411969899571	0.00142619105270085	0.002289260461688743	0.00367014421462798	0.005870068922736715	0.009352027967547178	0.014807498123926798	0.023222187626925416
4728.0	299.1	527.5	566.4	0.0468	0.003364	0.006094	0.004733	0.9666666666666667	5.793103448275862	0.00011458720761606726	5.504469226641481	0.12144759172869651	0.07906050081757464	0.05061475679239147	0.03204752996172786	0.020146890851011214	0.012607995397053639	0.007867622656177579	0.00490093647238085	0.003049865764356387	0.0018972363382436116	0.0011807166636395058	0.0007362357314448686	0.00046163046338170083	0.0002936360618052546	0.0001934936301246143	0.00013807848115062596	0.00011458720761606726	0.00011758918513953532	0.00014777294402670051	0.00021209978067287974	0.0003253946483791631	0.000513723667769305	0.0008202897403345355	0.0013150814939811607	0.0021101789128256682	0.003383423544108308	0.005413848583764605	0.008631984470400304	0.013684722039150827	0.021503279056705123
4729.0	299.1	527.5	566.4	0.0468	0.003364	0.006094	0.004733	0.9666666666666667	5.793103448275862	0.00011458720761606726	5.504469226641481	0.12144759172869651	0.07906050081757464	0.05061475679239147	0.03204752996172786	0.020146890851011214	0.012607995397053639	0.007867622656177579	0.00490093647238085	0.003049865764356387	0.0018972363382436116	0.0011807166636395058	0.0007362357314448686	0.00046163046338170083	0.0002936360618052546	0.0001934936301246143	0.00013807848115062596	0.00011458720761606726	0.00011758918513953532	0.00014777294402670051	0.00021209978067287974	0.0003253946483791631	0.000513723667769305	0.0008202897403345355	0.0013150814939811607	0.0021101789128256682	0.003383423544108308	0.005413848583764605	0.008631984470400304	0.013684722039150827	0.021503279056705123
4730.0	299.1	527.5	566.4	0.0468	0.003364	0.006094	0.004733	0.9666666666666667	5.793103448275862	0.00011458720761606726	5.504469226641481	0.12144759172869651	0.07906050081757464	0.05061475679239147	0.03204752996172786	0.020146890851011214	0.012607995397053639	0.007867622656177579	0.00490093647238085	0.003049865764356387	0.0018972363382436116	0.0011807166636395058	0.0007362357314448686	0.00046163046338170083	0.0002936360618052546	0.0001934936301246143	0.00013807848115062596	0.00011458720761606726	0.00011758918513953532	0.00014777294402670051	0.00021209978067287974	0.0003253946483791631	0.000513723667769305	0.0008202897403345355	0.0013150814939811607	0.0021101789128256682	0.003383423544108308	0.005413848583764605	0.008631984470400304	0.013684722039150827	0.021503279056705123
4731.0	357.9	479.0	443.2	0.04978	0.002734	0.006981	0.005062	0.9666666666666667	5.793103448275862	0.0001352155982980816	4.481303244909308	0.10539692535994853	0.06817699883480803	0.043462302625448465	0.027443030660270092	0.017221889353308286	0.010765612446062523	0.006713426603670373	0.00418044093186444	0.0026012972886133665	0.001618739790513331	0.0010086137125731554	0.0006310057155038042	0.0003990452224893871	0.0002592629968235331	0.00017939878526809308	0.00014100703315406154	0.0001352155982980816	0.00016068071738764854	0.0002232719972879192	0.00033741046464661373	0.0005293501961802101	0.0008431104648537282	0.0013502954342633048	0.0021657271627126464	0.003471632677197854	0.005553794986401181	0.008852702427558378	0.0140290224811849	0.022030987026824628	0.034124721302628856
4732.0	532.5	490.2	440.4	0.04707	0.003572	0.005196	0.005311	1.0	6.0	0.00013458293683432635	2.7776468926309565	0.07057329201740775	0.045031903775922234	0.0284513142340615	0.0178615251274688	0.011168163613091869	0.006965494442143236	0.0043377704121453685	0.002699279557658893	0.001679649297416149	0.001046387718517515	0.0006543226155226844	0.0004132753496189137	0.0002676888597656402	0.0001839658291005252	0.0001427703752844997	0.00013458293683432635	0.00015750649987802327	0.0002168245085180711	0.0003262049525844377	0.0005108117328934497	0.0008129946234215263	0.0013017483883379986	0.002087807585057456	0.0033470538327685048	0.00535561326564887	0.008539785151623016	0.013540624530193906	0.021282117460355746	0.03300669765864506	0.05019987383159237
4733.0	545.2	421.3	355.1	0.04307	0.002905	0.005634	0.005307	1.0	6.0	0.0001531739418357792	2.254216391894154	0.06366349776231253	0.04051385781523826	0.025552327519193768	0.016023844132169607	0.010012238311699298	0.006242019298697742	0.0038865000613970664	0.002418604983985614	0.0015057282247247978	0.000939410979262405	0.0005897092212706882	0.00037614347654186256	0.0002494743274777198	0.00018046446360012733	0.0001531739418357792	0.00016129373441088377	0.00020668922266270007	0.0002998193614202882	0.0004621165291714092	0.0007308395217516451	0.0011674216822189433	0.0018709867651757722	0.0029995021075060733	0.004801813996635963	0.00766392228820174	0.012170551336608118	0.019174502968169273	0.029845013585376307	0.04562763347145013	0.06800698641831465
4734.0	545.2	421.3	355.1	0.04307	0.002905	0.005634	0.005307	1.0	6.0	0.0001531739418357792	2.254216391894154	0.06366349776231253	0.04051385781523826	0.025552327519193768	0.016023844132169607	0.010012238311699298	0.006242019298697742	0.0038865000613970664	0.002418604983985614	0.0015057282247247978	0.000939410979262405	0.0005897092212706882	0.00037614347654186256	0.0002494743274777198	0.00018046446360012733	0.0001531739418357792	0.00016129373441088377	0.00020668922266270007	0.0002998193614202882	0.0004621165291714092	0.0007308395217516451	0.0011674216822189433	0.0018709867651757722	0.0029995021075060733	0.004801813996635963	0.00766392228820174	0.012170551336608118	0.019174502968169273	0.029845013585376307	0.04562763347145013	0.06800698641831465
4735.0	429.8	386.4	251.7	0.0317	0.002776	0.005463	0.006253	1.0	6.0	0.00017206008490743338	1.9774428100759982	0.0603373233334855	0.038347654065414995	0.02416599241288004	0.015146525447407473	0.009461037140366273	0.005897372473110785	0.003671801513527792	0.0022854084820806736	0.0014236974220857975	0.0008897555146348269	0.0005610149903973204	0.00036180104878935935	0.0002461765924802231	0.00018745152117246065	0.00017206008490743338	0.00019643917228099936	0.00026620092684783337	0.0003974051248213689	0.0006202007177545157	0.0009856083013662024	0.0015768289425145065	0.0025272268748875466	0.004047964105456755	0.006468748615879687	0.010294049811404244	0.016271467524960854	0.025453129894457943	0.03919855691724789	0.05902282164645081	0.08618190554458598
4736.0	429.8	386.4	251.7	0.0317	0.002776	0.005463	0.006253	1.0	6.0	0.00017206008490743338	1.9774428100759982	0.0603373233334855	0.038347654065414995	0.02416599241288004	0.015146525447407473	0.009461037140366273	0.005897372473110785	0.003671801513527792	0.0022854084820806736	0.0014236974220857975	0.0008897555146348269	0.0005610149903973204	0.00036180104878935935	0.0002461765924802231	0.00018745152117246065	0.00017206008490743338	0.00019643917228099936	0.00026620092684783337	0.0003974051248213689	0.0006202007177545157	0.0009856083013662024	0.0015768289425145065	0.0025272268748875466	0.004047964105456755	0.006468748615879687	0.010294049811404244	0.016271467524960854	0.025453129894457943	0.03919855691724789	0.05902282164645081	0.08618190554458598
4737.0	335.7	326.0	280.9	0.04249	0.002549	0.004683	0.007381	1.0	6.0	0.00019669036511372153	2.5562832254115024	0.08846344181098494	0.05684344946548826	0.036078252014237006	0.02271609759118517	0.014229994942636924	0.008885619363564802	0.005537779534601465	0.0034479191930937656	0.0021466458009605496	0.0013384224725523784	0.000838424393176417	0.0005318247455086809	0.00034802692020453625	0.00024464239294083595	0.0001978043063749184	0.00019669036511372153	0.00024103000488221	0.00034102919726370186	0.0005196832383155005	0.0008179662139950579	0.001303972972476723	0.0020878077636808075	0.0033448504751137404	0.005350749823733318	0.008531270367403632	0.013526819587633625	0.021260625564924023	0.03297438828575352	0.050153277201755345	0.07422750938374766
4738.0	250.7	299.5	219.1	0.04397	0.002951	0.005069	0.00726	0.9666666666666667	5.793103448275862	0.00023466629315932748	3.1932350311692455	0.11970243563866342	0.07787050932908883	0.04982986991503046	0.0315411942197483	0.01982504481160093	0.012405571331243577	0.00774153910812312	0.004823503632401722	0.00300374960961903	0.0018719945190206816	0.0011705977515353452	0.00073893263779337	0.0004777791049437539	0.00032697429454449194	0.0002517286736553585	0.00023466629315932748	0.00027183226438657953	0.0003717695814051731	0.000557443553120271	0.0008714091301897231	0.0013852772897228482	0.002215310708849987	0.0035468448833541554	0.005670910181276495	0.009035989386385262	0.014313915311497482	0.02246667729197522	0.03477357200263906	0.05273486440142455	0.07773875251546258
4739.0	250.7	299.5	219.1	0.04397	0.002951	0.005069	0.00726	0.9666666666666667	5.793103448275862	0.00023466629315932748	3.1932350311692455	0.11970243563866342	0.07787050932908883	0.04982986991503046	0.0315411942197483	0.01982504481160093	0.012405571331243577	0.00774153910812312	0.004823503632401722	0.00300374960961903	0.0018719945190206816	0.0011705977515353452	0.00073893263779337	0.0004777791049437539	0.00032697429454449194	0.0002517286736553585	0.00023466629315932748	0.00027183226438657953	0.0003717695814051731	0.000557443553120271	0.0008714091301897231	0.0013852772897228482	0.002215310708849987	0.0035468448833541554	0.005670910181276495	0.009035989386385262	0.014313915311497482	0.02246667729197522	0.03477357200263906	0.05273486440142455	0.07773875251546258
4740.0	274.0	368.3	234.5	0.03976	0.004182	0.006107	0.006026	0.9666666666666667	5.793103448275862	0.00020857120867618325	3.311105909434664	0.11161115812622192	0.0723743410252341	0.046213620597058566	0.029211361086130597	0.018344218059213855	0.011472408909873657	0.0071565981716313265	0.004457942565150796	0.002775537565233324	0.0017293285956497964	0.0010808612400700968	0.000681518010634724	0.0004394644045229198	0.00029892054803982196	0.00022745749714376585	0.00020857120867618325	0.00023788881689037664	0.00032215254281489685	0.00048074165134085156	0.0007500481840120587	0.00119161577765789	0.0019056573657881294	0.0030523996995733393	0.004884489064619255	0.007793769899229619	0.01237331303682428	0.01948667123282826	0.030314492766822517	0.04630936319538451	0.06894934848350763
4741.0	274.0	368.3	234.5	0.03976	0.004182	0.006107	0.006026	0.9666666666666667	5.793103448275862	0.00020857120867618325	3.311105909434664	0.11161115812622192	0.0723743410252341	0.046213620597058566	0.029211361086130597	0.018344218059213855	0.011472408909873657	0.0071565981716313265	0.004457942565150796	0.002775537565233324	0.0017293285956497964	0.0010808612400700968	0.000681518010634724	0.0004394644045229198	0.00029892054803982196	0.00022745749714376585	0.00020857120867618325	0.00023788881689037664	0.00032215254281489685	0.00048074165134085156	0.0007500481840120587	0.00119161577765789	0.0019056573657881294	0.0030523996995733393	0.004884489064619255	0.007793769899229619	0.01237331303682428	0.01948667123282826	0.030314492766822517	0.04630936319538451	0.06894934848350763
4742.0	202.9	318.1	311.7	0.02774	0.004476	0.006424	0.006213	0.9666666666666667	5.793103448275862	0.00018029978494758775	2.8549270516818144	0.1137022000852008	0.07379132327190402	0.04714441047741618	0.02981034845130142	0.01872456564596051	0.011711807506600747	0.007306328873335547	0.004551028188565052	0.00283287971453999	0.001763945636730321	0.001100664990941264	0.0006910522532462588	0.0004409203839115005	0.0002926302918632182	0.00021196601150083203	0.00018029978494758775	0.00019031140360850808	0.00024429864810922563	0.0003546914455697155	0.0005468718708124587	0.0008648990837414781	0.0013813230231445634	0.00221299684674376	0.0035456340302355764	0.00567051653658022	0.009036307427026775	0.014314982851606494	0.02246865549826505	0.03477672144611591	0.052739488960875436
4743.0	304.4	379.3	287.7	0.02375	0.002741	0.006857	0.007492	1.0	6.0	0.0001552940745320968	2.080828677423229	0.064391895911682	0.04098898916068963	0.02585672551011155	0.016216622090941338	0.0101334387881429	0.006317873843050502	0.003933846499702608	0.0024481185226123774	0.0015241279647771862	0.0009509110529730077	0.0005969533679059415	0.00038080093399673557	0.0002526198659357019	0.00018282461234039085	0.0001552940745320968	0.00016366373430014733	0.0002098563336078745	0.0003045138874407634	0.0004694186111428594	0.0007424234997237088	0.001185929303879093	0.0019006021513519103	0.0030468275517707886	0.00487716469913889	0.007783134215380963	0.012357241306678255	0.019462258574032953	0.03027798840268031	0.04625650478912623	0.06887641476216753
4744.0	304.4	379.3	287.7	0.02375	0.002741	0.006857	0.007492	1.0	6.0	0.0001552940745320968	2.080828677423229	0.064391895911682	0.04098898916068963	0.02585672551011155	0.016216622090941338	0.0101334387881429	0.006317873843050502	0.003933846499702608	0.0024481185226123774	0.0015241279647771862	0.0009509110529730077	0.0005969533679059415	0.00038080093399673557	0.0002526198659357019	0.00018282461234039085	0.0001552940745320968	0.00016366373430014733	0.0002098563336078745	0.0003045138874407634	0.0004694186111428594	0.0007424234997237088	0.001185929303879093	0.0019006021513519103	0.0030468275517707886	0.00487716469913889	0.007783134215380963	0.012357241306678255	0.019462258574032953	0.03027798840268031	0.04625650478912623	0.06887641476216753
4745.0	340.0	233.5	332.5	0.03044	0.002932	0.00501	0.007202	1.0	6.0	0.0001924278431628329	1.3841008265382324	0.07003258836854087	0.04467754110807539	0.028223670380661196	0.017717229812647107	0.011077595245961544	0.0069091964015230226	0.004303307468228732	0.0026789095025430104	0.001668749646853408	0.0010424719211087677	0.0006564981801986272	0.00042205021378416765	0.0002850935167016846	0.0002140239629500816	0.0001924278431628329	0.00021530837559075242	0.00028792805896296213	0.00042699720547665704	0.0006644557876484699	0.0010546430398628598	0.0016863039493619102	0.002701675928420153	0.0043257260517506	0.006908977193750486	0.010985846882640557	0.01734372851458592	0.027080230747887544	0.041591031623185906	0.0623867055473148	0.09063684306743017
4746.0	409.1	250.0	350.0	0.03247	0.001469	0.004592	0.009889	1.0	6.0	0.00017952367003307807	1.2228623151491391	0.05208966318564131	0.033000275216194426	0.02075354968486409	0.012990852913574094	0.008108035159645621	0.005051673599238544	0.003144682774067389	0.0019576319040913656	0.0012204920996210084	0.0007645256203870104	0.00048495252273984997	0.0003173740701625135	0.00022313270334682877	0.00018046879204149067	0.00017952367003307807	0.0002200679418032454	0.0003114378788207768	0.0004746549397323226	0.0007471800166363566	0.0011912980046056337	0.0019078039410245899	0.0030574748062843255	0.004893584153416482	0.007808780691280415	0.012397195010710722	0.019523696747803982	0.03037030597574742	0.04639043582082263	0.06906134160918907	0.0993535026590513
